id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria,geometry,edge_u,edge_v,edge_key,distancia_edge
4262,9,6,2019,5,21,18,20,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,7,19,0,0,0,0,0,0,0,1,0,0,0,1,2,AVENIDA 508,CALLE AVENIDA 533,NAN,-99.08778,19.46085,2019-06-20 21:18:00,3,False,True,False,moderada,Noche,POINT (-99.08778 19.46085),386292737,386292739,0,2.943992052122164
4263,9,6,2019,5,8,30,2,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,60,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA JOSÉ LORETO FABELA,AVENIDA 508,NAN,-99.08066,19.45611,2019-06-02 08:30:00,0,False,False,True,leve,Mañana,POINT (-99.08066 19.45611),7754302414,1967885332,0,11.677922001653052
4264,9,6,2019,5,23,42,19,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE FRAY BERNARDINO DE SAHAGUN,CALLE FRAY SEBASTIÁN DE APARICIO,NAN,-99.09582,19.49439,2019-06-19 23:42:00,0,False,False,True,leve,Noche,POINT (-99.09582 19.49439),385741183,385741181,0,1.1917456549589256
4265,9,6,2019,5,8,20,20,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MIGUEL BERNARD,CALLE PLAN DE SAN LUIS,NAN,-99.14024,19.51194,2019-06-20 08:20:00,0,False,False,True,leve,Mañana,POINT (-99.14024 19.51194),1792827108,8086081250,0,2.36475248048634
4266,9,6,2019,5,17,25,18,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,8,50,0,0,0,0,1,0,0,0,0,0,1,0,1,EJE VIAL 3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),CALLE ORIENTE 121,NAN,-99.10203,19.46901,2019-06-18 17:25:00,10,True,False,False,muy grave,Tarde,POINT (-99.10203 19.46901),7155480544,7155480543,0,16.65344278472684
4268,9,6,2019,5,20,13,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA GRAN CANAL DEL DESAGÜE,CALLE PUERTO SALINA CRUZ,NAN,-99.09012,19.48155,2019-06-01 20:13:00,0,False,False,True,leve,Noche,POINT (-99.09012 19.48155),390426568,10998035613,0,4.118640264564003
4269,9,6,2019,5,12,0,1,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INSURGENTES NORTE,CALLE PONIENTE 112,NAN,-99.13343,19.47552,2019-06-01 12:00:00,0,False,False,True,leve,Tarde,POINT (-99.13343 19.47552),1421822537,269342899,0,2.6524252028274766
4270,9,6,2019,5,2,18,1,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE VIAL 3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),EJE VIAL 5 NORTE (CALZADA SAN JUAN DE ARAGÓN),NAN,-99.09782,19.47898,2019-06-01 02:18:00,3,False,True,False,moderada,Madrugada,POINT (-99.09782 19.47898),8143465137,8143465147,0,7.9986612941945445
4271,9,6,2019,5,17,0,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),CALLE PONIENTE 152,NAN,-99.14862,19.49925,2019-06-01 17:00:00,3,False,True,False,moderada,Tarde,POINT (-99.14862 19.49925),1794075770,7597522128,0,24.047059342312682
4273,9,6,2019,5,18,40,24,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,19,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),CALLE 28,NAN,-99.15707,19.52021,2019-06-24 18:40:00,0,False,False,True,leve,Noche,POINT (-99.15707 19.52021),8387742900,8847621176,0,2.166291507977135
4274,9,6,2019,5,1,12,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA FERROCARRIL HIDALGO,CALLE EL MEXICANO,NAN,-99.10622,19.48244,2019-06-08 01:12:00,3,False,True,False,moderada,Madrugada,POINT (-99.10622 19.48244),8143465119,7952260174,0,0.7132710017587708
4276,9,6,2019,5,5,30,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 613,CALLE AVENIDA 602,NAN,-99.06654,19.44794,2019-06-08 05:30:00,0,False,False,True,leve,Madrugada,POINT (-99.06654 19.44794),1967970670,386337385,0,7.271362674418636
4277,9,6,2019,5,2,17,26,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE NORTE 7-A,CALLE PONIENTE 108,NAN,-99.14477,19.47568,2019-06-26 02:17:00,0,False,False,True,leve,Madrugada,POINT (-99.14477 19.47568),1795200254,1795200249,0,0.2411076325635459
4278,9,6,2019,5,22,15,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),CALLE PONIENTE 118,NAN,-99.14136,19.48083,2019-06-08 22:15:00,0,False,False,True,leve,Noche,POINT (-99.14136 19.48083),7963516493,268533516,0,25.874428005042905
4279,9,6,2019,5,16,0,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (MONTEVIDEO),AVENIDA INSTITUTO POLITÉCNICO NACIONAL,NAN,-99.13351,19.49072,2019-06-25 16:00:00,0,False,False,True,leve,Tarde,POINT (-99.13351 19.49072),8085804011,8085804012,0,1.0450998260523592
4280,9,6,2019,5,19,50,9,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,28,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE ATOTONILCO,CALLE SAN JUAN DE LOS LAGOS,NAN,-99.07117,19.49559,2019-06-09 19:50:00,3,False,True,False,moderada,Noche,POINT (-99.07117 19.49559),370273133,370273132,0,2.2250231460349106
4281,9,6,2019,5,7,3,28,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,48,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE VIAL 5 NORTE (CALZADA SAN JUAN DE ARAGÓN),AVENIDA FERROCARRIL HIDALGO,NAN,-99.10622,19.48244,2019-06-28 07:03:00,3,False,True,False,moderada,Mañana,POINT (-99.10622 19.48244),8143465119,7952260174,0,0.7132710017587708
4282,9,6,2019,5,17,48,26,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,64,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE CHIMALPOPOCA,CALLE TLACAELEL,NAN,-99.11808,19.49284,2019-06-26 17:48:00,3,False,True,False,moderada,Tarde,POINT (-99.11808 19.49284),390418258,390418259,0,1.168840483715548
4283,9,6,2019,5,5,50,29,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INSTITUTO POLITÉCNICO NACIONAL,CALZADA TICOMÁN,NAN,-99.12979,19.50582,2019-06-29 05:50:00,0,False,False,True,leve,Madrugada,POINT (-99.12979 19.50582),271535272,297339712,0,2.151523523225849
4517,9,6,2019,5,13,15,1,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INSURGENTES NORTE,AVENIDA INSURGENTES NORTE,NAN,-99.1173,19.50169,2019-06-01 13:15:00,0,False,False,True,leve,Tarde,POINT (-99.1173 19.50169),8337217165,297350576,0,2.994718100664922
4518,9,6,2019,5,20,55,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE MALINTZIN,CALZADA CALZADA DE GUADALUPE,NAN,-99.11935,19.47921,2019-06-01 20:55:00,0,False,False,True,leve,Noche,POINT (-99.11935 19.47921),382927963,382927962,0,0.5658976136763513
4519,9,6,2019,5,16,45,2,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SAN JUAN DE PUERTO RICO,CALZADA TICOMÁN,NAN,-99.12786,19.50325,2019-06-02 16:45:00,0,False,False,True,leve,Tarde,POINT (-99.12786 19.50325),297808630,6097446017,0,0.6336453409222015
4520,9,6,2019,5,20,30,4,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 11,CALLE MIGUEL ALEMÁN,NAN,-99.15847,19.523,2019-06-04 20:30:00,0,False,False,True,leve,Noche,POINT (-99.15847 19.523),1532965740,1532965741,0,1.3911104588018544
4521,9,6,2019,5,2,0,5,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),AVENIDA 5 DE MAYO,NAN,-99.09028,19.49775,2019-06-05 02:00:00,0,False,False,True,leve,Madrugada,POINT (-99.09028 19.49775),370270127,370272025,0,0.549774528043953
4522,9,6,2019,5,9,30,5,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),AVENIDA MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.15097,19.50521,2019-06-05 09:30:00,0,False,False,True,leve,Mañana,POINT (-99.15097 19.50521),885838622,885838623,0,12.399230278746948
4523,9,6,2019,5,15,30,5,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),CALLE PELÍCANO,NAN,-99.09952,19.47497,2019-06-05 15:30:00,0,False,False,True,leve,Tarde,POINT (-99.09952 19.47497),385024910,269286614,0,1.7044963522829912
4524,9,6,2019,5,18,15,5,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 4 NORTE (AVENIDA TALISMÁN),CALLE DIAMANTE,NAN,-99.11694,19.47719,2019-06-05 18:15:00,0,False,False,True,leve,Noche,POINT (-99.11694 19.47719),379122373,379122374,0,1.4148775356813197
4526,9,6,2019,5,5,10,7,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MIGUEL OTHÓN DE MENDIZABAL ORIENTE,CALLE NEPTUNO,NAN,-99.14887,19.506,2019-06-07 05:10:00,0,False,False,True,leve,Madrugada,POINT (-99.14887 19.506),8186330656,885838592,0,11.79774869375255
4527,9,6,2019,5,8,24,7,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (CALZADA SAN JUAN DE ARAGÓN),CALLE LUIS DE LA ROSA,NAN,-99.10355,19.48127,2019-06-07 08:24:00,0,False,False,True,leve,Mañana,POINT (-99.10355 19.48127),6365229620,8143465122,0,9.004829537743797
4528,9,6,2019,5,19,35,7,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INSURGENTES NORTE,CALLE INGENIERO BASILISO ROMO ANGUIANO,NAN,-99.13461,19.47405,2019-06-07 19:35:00,0,False,False,True,leve,Noche,POINT (-99.13461 19.47405),269343018,269342694,0,14.991487644325108
4529,9,6,2019,5,1,0,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 699,CALLE PRIMERA CERRADA AVENIDA 699,NAN,-99.053,19.45393,2019-06-08 01:00:00,0,False,False,True,leve,Madrugada,POINT (-99.053 19.45393),1797789604,1797789579,0,4.4000519245568395
4530,9,6,2019,5,8,30,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (MONTEVIDEO),CALLE 17 DE MAYO,NAN,-99.14256,19.49263,2019-06-08 08:30:00,0,False,False,True,leve,Mañana,POINT (-99.14256 19.49263),8098508273,8098508269,0,0.19816070685268836
4531,9,6,2019,5,8,0,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO INTERIOR (AVENIDA RÍO CONSULADO),CIRCUITO INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.11845,19.4585,2019-06-09 08:00:00,0,False,False,True,leve,Mañana,POINT (-99.11845 19.4585),7963803680,271047207,0,9.740654217733093
4532,9,6,2019,5,21,15,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LAS BRISAS,ANDADOR 35,NAN,-99.15223,19.52801,2019-06-09 21:15:00,0,False,False,True,leve,Noche,POINT (-99.15223 19.52801),5338188133,1860632449,0,7.857337816941741
4533,9,6,2019,5,13,50,10,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE NORTE 56-A,CALLE ORIENTE 95,NAN,-99.11531,19.46332,2019-06-10 13:50:00,0,False,False,True,leve,Tarde,POINT (-99.11531 19.46332),382908658,382908657,0,5.149379262919368
4535,9,6,2019,5,18,50,10,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),CALLE 17,NAN,-99.1569,19.51981,2019-06-10 18:50:00,0,False,False,True,leve,Noche,POINT (-99.1569 19.51981),1532966055,1532965773,0,4.655141053952655
4536,9,6,2019,5,19,0,10,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INSURGENTES NORTE,CALLE CHULA VISTA,NAN,-99.1211,19.48932,2019-06-10 19:00:00,0,False,False,True,leve,Noche,POINT (-99.1211 19.48932),390414758,390414814,0,0.4629012324763136
4537,9,6,2019,5,8,45,11,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,73,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA INSURGENTES NORTE,CALLE CHULA VISTA,NAN,-99.12111,19.48932,2019-06-11 08:45:00,0,False,False,True,leve,Mañana,POINT (-99.12111 19.48932),390414758,390414814,0,1.2947510187271527
4538,9,6,2019,5,19,0,11,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HANK GONZÁLEZ,AVENIDA 608,NAN,-99.0588,19.46331,2019-06-11 19:00:00,0,False,False,True,leve,Noche,POINT (-99.0588 19.46331),1967692563,271729610,1,11.56113687773071
4539,9,6,2019,5,13,15,12,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE MOYOBAMBA,CALZADA TICOMÁN,NAN,-99.12701,19.50206,2019-06-12 13:15:00,0,False,False,True,leve,Tarde,POINT (-99.12701 19.50206),297371259,297371252,0,4.410410416694929
4540,9,6,2019,5,14,25,12,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,77,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 469,AVENIDA 414,NAN,-99.07907,19.47044,2019-06-12 14:25:00,0,False,False,True,leve,Tarde,POINT (-99.07907 19.47044),382726459,382726487,0,1.0372703142579787
4541,9,6,2019,5,12,40,13,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (INGENIERO ALFREDO ROBLES DOMÍNGUEZ),CALLE TAMAGNO,NAN,-99.1316,19.46991,2019-06-13 12:40:00,0,False,False,True,leve,Tarde,POINT (-99.1316 19.46991),382922963,3490517524,0,5.339458109781749
4543,9,6,2019,5,17,30,16,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (CALZADA SAN JUAN DE ARAGÓN),CALLE GAVIOTAS,NAN,-99.10482,19.48177,2019-06-16 17:30:00,0,False,False,True,leve,Tarde,POINT (-99.10482 19.48177),8143465131,8143465133,0,0.4218588383893631
4544,9,6,2019,5,17,50,16,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,66,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA MIGUEL OTHÓN DE MENDIZABAL ORIENTE,CALLE MAR,NAN,-99.15205,19.50478,2019-06-16 17:50:00,0,False,False,True,leve,Tarde,POINT (-99.15205 19.50478),919822085,12125889861,0,16.227951849577835
4545,9,6,2019,5,18,0,17,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,69,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),AVENIDA MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.15097,19.5052,2019-06-17 18:00:00,0,False,False,True,leve,Noche,POINT (-99.15097 19.5052),885838622,885838623,0,13.4286044194127
4546,9,6,2019,5,20,0,18,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),AVENIDA MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.15097,19.50521,2019-06-18 20:00:00,0,False,False,True,leve,Noche,POINT (-99.15097 19.50521),885838622,885838623,0,12.399230278746948
4547,9,6,2019,5,11,35,19,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 602 (AVENIDA TEXCOCO-VÍA TAPO),CALLE CALLE DEL PARQUE,NAN,-99.05847,19.4499,2019-06-19 11:35:00,0,False,False,True,leve,Mañana,POINT (-99.05847 19.4499),1967620676,1968094706,0,3.174518580987195
4548,9,6,2019,5,20,50,19,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA GUADALUPE VICTORIA,CALLE MORELOS,NAN,-99.13649,19.54643,2019-06-19 20:50:00,0,False,False,True,leve,Noche,POINT (-99.13649 19.54643),11050065128,885813824,0,2.4088296808976515
4549,9,6,2019,5,16,30,22,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 599,CALLE 604,NAN,-99.07072,19.44984,2019-06-22 16:30:00,0,False,False,True,leve,Tarde,POINT (-99.07072 19.44984),1797778230,1797778174,0,2.41707843086975
4550,9,6,2019,5,19,0,22,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),AVENIDA MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.15097,19.50521,2019-06-22 19:00:00,0,False,False,True,leve,Noche,POINT (-99.15097 19.50521),885838622,885838623,0,12.399230278746948
4551,9,6,2019,5,3,30,24,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),AVENIDA SUR DE LOS 100 METROS,NAN,-99.14293,19.48481,2019-06-24 03:30:00,0,False,False,True,leve,Madrugada,POINT (-99.14293 19.48481),7963513290,271542334,0,25.295961546855107
4552,9,6,2019,5,6,50,24,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 699,ANDADOR 602,NAN,-99.05241,19.45251,2019-06-24 06:50:00,0,False,False,True,leve,Mañana,POINT (-99.05241 19.45251),1798211604,6143819665,0,2.733907643061083
4553,9,6,2019,5,16,10,24,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (AVENIDA 506),CALLE AVENIDA 505,NAN,-99.09586,19.45805,2019-06-24 16:10:00,0,False,False,True,leve,Tarde,POINT (-99.09586 19.45805),372195785,372195777,0,1.4462707255108926
4554,9,6,2019,5,16,30,24,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,60,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 24,CALLE 28,NAN,-99.15336,19.51842,2019-06-24 16:30:00,0,False,False,True,leve,Tarde,POINT (-99.15336 19.51842),1532965705,1532965703,0,1.5129346663036827
4555,9,6,2019,5,12,0,27,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,58,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 4 NORTE (AVENIDA TALISMÁN),CALLE GRANATE,NAN,-99.11646,19.47703,2019-06-27 12:00:00,0,False,False,True,leve,Tarde,POINT (-99.11646 19.47703),3093726943,379122299,0,2.524809467413815
4557,9,6,2019,5,13,45,28,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CARUSO,CALLE DONIZETTI,NAN,-99.13041,19.4667,2019-06-28 13:45:00,0,False,False,True,leve,Tarde,POINT (-99.13041 19.4667),1403890817,386243789,0,0.08626284459057702
4558,9,6,2019,5,20,0,28,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),CALLE ORIENTE 85,NAN,-99.10754,19.45576,2019-06-28 20:00:00,0,False,False,True,leve,Noche,POINT (-99.10754 19.45576),269286604,372177095,0,13.499132081317825
4559,9,6,2019,5,6,0,29,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PROGRESO,CALZADA CALZADA DE GUADALUPE,NAN,-99.12369,19.46805,2019-06-29 06:00:00,0,False,False,True,leve,Mañana,POINT (-99.12369 19.46805),269367035,3608276279,0,4.114897267194525
4560,9,6,2019,5,15,30,29,6,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA FRANCISCO MORAZÁN,CALLE 1519,NAN,-99.06648,19.47086,2019-06-29 15:30:00,0,False,False,True,leve,Tarde,POINT (-99.06648 19.47086),7935048540,7935205526,0,2.979393254162086
4561,9,6,2019,5,0,0,30,7,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 10,CALLE PERLILLAR,NAN,-99.16135,19.51877,2019-06-30 00:00:00,0,False,False,True,leve,Madrugada,POINT (-99.16135 19.51877),1532965989,1532965997,0,0.2507691389772138
4562,9,6,2019,5,7,5,30,7,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 608,AVENIDA 602,NAN,-99.07804,19.45173,2019-06-30 07:05:00,0,False,False,True,leve,Mañana,POINT (-99.07804 19.45173),386337422,1797789519,0,12.2882071503462
4692,9,6,2019,5,20,40,28,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ESTADO DE TAMAULIPAS,CALLE CONSTITUCIÓN DE LA REPÚBLICA,NAN,-99.07187,19.48172,2019-06-28 20:40:00,0,False,False,True,leve,Noche,POINT (-99.07187 19.48172),370260789,1110119413,0,3.1820549196272543
4693,9,6,2019,5,20,30,1,6,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,7,36,0,0,0,0,0,0,0,1,0,0,0,1,2,AVENIDA SAN JUAN,CALLE PELÍCANO,NAN,-99.10325,19.47663,2019-06-01 20:30:00,3,False,True,False,moderada,Noche,POINT (-99.10325 19.47663),371777245,371777258,0,3.616320246632864
4694,9,6,2019,5,3,17,2,7,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PERIFÉRICO ORIENTE (AVENIDA RÍO DE LOS REMEDIOS),EJE VIAL 3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),NAN,-99.08572,19.50761,2019-06-02 03:17:00,0,False,False,True,leve,Madrugada,POINT (-99.08572 19.50761),10171446660,1973164410,0,17.772398404835716
5159,9,6,2019,5,12,20,30,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL CENTRAL (LÁZARO CÁRDENAS),CALLE EJIDO,NAN,-99.14619,19.4931,2019-06-30 12:20:00,0,False,False,True,leve,Tarde,POINT (-99.14619 19.4931),7956146167,271543175,0,16.021345874131875
