edge_u,edge_v,edge_key,accidentes_totales,severidad_total,muertos_totales,heridos_totales,accidentes_graves,distancia_prom_edge
5475642373,5475642362,0,1,0,0,0,0,51.428257570651546
5475642385,386277649,0,1,0,0,0,0,8.23373626393643
5475642390,5475642393,0,8,9,0,3,0,94.76187387569802
5475642414,386277633,0,1,0,0,0,0,0.5752532633549398
5475643151,5475643156,0,3,0,0,0,0,74.87251737734174
5475796539,30759090,0,1,0,0,0,0,3.4041411826427432
5475796543,30789558,0,1,0,0,0,0,0.6835599327407443
5475796543,8233994249,0,2,0,0,0,0,2.4785974514923126
5476097089,274839140,0,1,0,0,0,0,0.6706302336651346
5476150707,8040831841,0,2,3,0,1,0,3.077657992821111
5477356791,7460483056,0,1,0,0,0,0,2.849360586270681
5478209796,6363822040,0,1,0,0,0,0,4.858889133475242
5478209798,5478209799,0,1,0,0,0,0,3.058031122998995
5478209801,5478209796,0,1,0,0,0,0,5.196587450169075
5483918091,270219302,0,2,0,0,0,0,0.3832029409186928
5483918091,270286217,0,1,6,0,2,0,1.2164052036517852
5490495035,8157521748,0,6,35,2,5,2,73.14928146627831
5497631384,5497631385,0,1,0,0,0,0,1.8538315285914158
5497631390,6143259802,0,1,0,0,0,0,2.833845930856421
5504626131,885813413,0,1,0,0,0,0,0.34912727597942317
5504626131,4789068670,0,1,0,0,0,0,0.4816377273906799
5504924929,5504924930,0,1,3,0,1,0,1.4600664912383068
5506604704,30339672,0,11,3,0,1,0,5.570250998684435
5507723201,2343331636,0,2,0,0,0,0,0.7324652612631922
5507723455,6148116519,0,1,0,0,0,0,2.4808792580351566
5508313616,5508313619,0,1,3,0,1,0,7.420783911308854
5508534253,268843773,0,1,0,0,0,0,2.277823425685885
5508623332,5508623331,0,1,3,0,1,0,3.2784586133615345
5510527563,2343330342,0,1,3,0,1,0,3.0292016468875675
5510527584,5510527582,0,1,3,0,1,0,3.754138946988515
5514269307,5514269309,0,2,0,0,0,0,0.6520596554546501
5514269315,5514269311,0,1,6,0,2,0,0.17645986752310708
5514269319,5514289237,0,1,0,0,0,0,0.5005751415924478
5514289224,5514289223,0,1,3,0,1,0,1.0144292535940134
5514289237,5514289273,0,1,0,0,0,0,0.9098290390283028
5514289251,5514289252,0,1,0,0,0,0,4.184302432386276
5514289255,5514289256,0,1,10,1,0,1,0.5294876830511867
5514289258,5514289257,0,1,0,0,0,0,1.2791502867290931
5514289259,2354922278,0,1,0,0,0,0,1.2036615203211247
5514289263,5514289281,0,1,3,0,1,0,2.574428813245189
5514289272,5514289285,0,1,0,0,0,0,0.8871771325202937
5514289295,268902632,0,1,0,0,0,0,0.002353434641525058
5514289307,8079076673,0,6,6,0,2,0,2.8551528823265127
5514289311,8079076631,0,1,0,0,0,0,3.3613057389561924
5531495656,6143560838,0,1,0,0,0,0,4.78746052244753
5539568268,5539568273,0,1,3,0,1,0,1.4169878216866432
5539694924,3311176314,0,1,6,0,2,0,1.8964922206666601
5540297811,5540298630,0,1,10,1,0,1,6.158427064457049
5540298622,5510527551,0,1,3,0,1,0,0.2268647230039511
5542282860,5542033202,0,1,0,0,0,0,4.76889269802574
5546724815,270938372,0,1,3,0,1,0,2.622620819773509
5560520505,1119605927,0,1,0,0,0,0,10.442123624700276
5580882979,274838018,0,1,0,0,0,0,1.1461750029784
5580882979,274838467,0,1,0,0,0,0,3.1175557779398075
5581589709,274194474,0,2,0,0,0,0,0.25718046341817064
5588582614,5588582613,0,1,0,0,0,0,1.2318526407248271
5592514990,5592514989,0,1,0,0,0,0,3.035167458719562
5592598687,5592598686,0,1,0,0,0,0,2.5329055068598936
5627294656,305539127,0,1,0,0,0,0,5.034355768565822
5633412573,300400134,0,1,0,0,0,0,0.36617653870063865
5633412573,305535625,0,1,0,0,0,0,1.256234109907357
5633430755,3699746591,0,1,0,0,0,0,2.1480915313774402
5637152325,674100445,0,1,0,0,0,0,1.6476859961465893
5637183632,6348326695,0,2,0,0,0,0,105.43110075954296
5637653911,669995940,0,2,0,0,0,0,4.368565525295756
5640345492,747148621,0,1,0,0,0,0,0.1502794907683856
5644553161,5644553167,0,4,3,0,1,0,185.23974447810738
5646155474,390421176,0,1,0,0,0,0,0.5808036234027543
5650155534,5853903741,0,1,0,0,0,0,0.36516503701763114
5653882998,5653883014,0,2,0,0,0,0,365.26285450899286
5653883003,5653882980,0,1,0,0,0,0,0.6572541864213951
5668680971,3311185766,0,1,0,0,0,0,0.07343498696029141
5668680987,5668680967,0,1,0,0,0,0,0.21454168724398992
5668849409,8256999108,0,1,0,0,0,0,0.2699657250223696
5669822004,503726531,0,7,3,0,1,0,0.9841991019485598
5669822004,674447626,0,1,0,0,0,0,1.4907394711387345
5669822007,503726531,0,1,0,0,0,0,0.16559788303707787
5669822008,681390767,0,1,0,0,0,0,5.866712827963796
5669822011,503726531,0,1,0,0,0,0,0.038824307314053536
5669822011,6143533292,0,1,10,1,0,1,0.982616454659032
5672449043,670011730,0,1,0,0,0,0,1.0592327880396348
5729147599,1586475900,0,1,0,0,0,0,2.109282116478252
5737328861,8344868308,0,3,3,0,1,0,872.2449589077947
5741964123,3126306942,0,1,3,0,1,0,1.776269831006467
5744253271,5744253269,0,1,0,0,0,0,0.9132065369904164
5744253280,2344492886,0,1,0,0,0,0,1.0216457593594734
5744283576,5744331854,0,1,3,0,1,0,3.055201277463091
5768877140,274836760,0,2,3,0,1,0,7.516922801270462
5768877141,11002592132,0,4,3,0,1,0,0.24185742567408558
5768877280,1422540528,0,2,0,0,0,0,1.9979519761201086
5793236800,6166810218,0,1,0,0,0,0,4.378328657220021
5818385945,2344492651,0,2,0,0,0,0,2.668725816693925
5818386263,5555183653,0,1,0,0,0,0,4.276516840016161
5818411713,5818412158,0,1,0,0,0,0,5.018879458135865
5818412554,5818412553,0,1,0,0,0,0,1.927109769969651
5818412555,5025409244,0,1,0,0,0,0,1.0961439706745504
5824633399,6441487270,0,3,6,0,2,0,72.23210381764841
5828096839,1393179536,0,1,0,0,0,0,7.784298514207274
5828096839,2335671265,0,1,3,0,1,0,0.5923631871316092
5828096839,2335671331,0,1,0,0,0,0,0.1863807399071222
5830428213,5830428215,0,1,0,0,0,0,2.568330121188001
5830428238,8299000383,0,2,0,0,0,0,1.2454018373830895
5832103143,269829869,0,4,0,0,0,0,2.7939818108312204
5832540260,2255928543,0,22,36,0,12,0,1.703631520168171
5832540260,5832540263,0,1,0,0,0,0,0.02560404808048366
5832540261,5832540258,0,1,0,0,0,0,0.1106316386323422
5832545932,1975855135,0,1,0,0,0,0,5.446000913257167
5832571868,5832579338,0,2,0,0,0,0,0.6161814810821824
5833649835,4150085541,0,3,3,0,1,0,0.550750100743807
5834344843,5834344844,0,2,3,0,1,0,1.1237682720068
5834344845,275512147,0,6,9,0,3,0,0.9413382323135974
5834344847,4262943383,0,1,3,0,1,0,1.4118357300544653
5834951264,31180763,0,1,0,0,0,0,1.057932923965338
5834951264,5834951265,0,1,0,0,0,0,5.987609085157669
5835040398,30340904,0,1,0,0,0,0,1.6159414583709648
5835040400,275366647,0,6,0,0,0,0,2.5233113975599086
5837362477,5837362478,0,2,0,0,0,0,1.5887612644120592
5837379696,268685708,0,2,0,0,0,0,1.7208180162676074
5837379700,5837379701,0,2,3,0,1,0,1.1204281407486858
5838396929,5838396930,0,1,3,0,1,0,0.15475086840193725
5838396930,4523950642,0,1,0,0,0,0,3.8765990680217555
5838396931,5838396932,0,10,9,0,3,0,5.348290454819766
5839055343,5839055342,0,1,0,0,0,0,2.4992408324835886
5840582514,30341001,0,1,3,0,1,0,3.6614744421237764
5840582519,268840137,0,1,3,0,1,0,0.45705062985709777
5842646047,270208260,0,2,3,0,1,0,3.0421046797935842
5842646047,4751377689,0,2,9,0,3,0,0.8811230729644748
5846310165,371775650,0,1,3,0,1,0,0.8984266626148198
5846366550,5846366560,0,1,0,0,0,0,1.7156466035834024
5846366551,5846366561,0,1,0,0,0,0,0.8025853562125168
5846366556,370275332,0,1,6,0,2,0,0.1601571425845517
5846366559,5846366549,0,1,0,0,0,0,0.7009425823873716
5846366561,5846366571,0,1,0,0,0,0,2.377845199340583
5846366562,5846366552,0,1,3,0,1,0,2.4561245240510683
5846366567,5846366577,0,1,3,0,1,0,0.14244730528415053
5846366573,5846366563,0,1,0,0,0,0,1.264019072871093
5847399009,379122256,0,1,0,0,0,0,0.08329810765998642
5847399010,379122331,0,1,0,0,0,0,0.4808404427347862
5847449300,1403890876,0,4,3,0,1,0,0.959994692108762
5849129141,5849129142,0,3,3,0,1,0,0.23968464563957417
5849129142,390414725,0,1,0,0,0,0,1.0175425598370653
5849278611,386243763,0,1,0,0,0,0,0.14739842826243424
5849352125,3063245965,0,8,6,0,2,0,0.7762514607845358
5849352130,1404054339,0,4,0,0,0,0,3.7411732876878743
5849370661,5849370662,0,3,10,1,0,1,1.1994965349866737
5849975075,1409559805,0,2,0,0,0,0,3.114531682311295
5851698182,276509264,0,1,0,0,0,0,3.602174805799637
5852354811,6099776359,0,4,6,0,2,0,3.2328653214058303
5852354811,8140022030,0,1,0,0,0,0,2.5043741340109817
5852371399,276840710,0,1,0,0,0,0,1.8364360732208445
5852392437,276841743,0,1,0,0,0,0,1.501428482690196
5853688351,276840716,0,2,0,0,0,0,1.1257349569002966
5853763721,741559392,0,1,0,0,0,0,4.951513157677895
5853812487,5853812488,0,4,0,0,0,0,2.664852923977075
5853852810,747148623,0,3,0,0,0,0,2.947386728852651
5854140082,491804978,0,2,6,0,2,0,1.445110706031967
5854140766,5854140765,0,1,6,0,2,0,5.881912735995026
5854140769,5854140774,0,1,3,0,1,0,1.5402172856827947
5854140774,5854140769,0,1,0,0,0,0,0.43803536664183135
5854140781,6166810294,0,1,0,0,0,0,0.002323456611766325
5854141114,480837879,0,1,20,2,0,1,1.4477522604123492
5854434244,6151901294,0,1,0,0,0,0,0.03684535931157026
5854434263,8572312043,0,1,0,0,0,0,1.4651448769348878
5854434277,5854434276,0,1,10,1,0,1,3.066090756301899
5854474642,683280374,0,1,0,0,0,0,0.4527249023320604
5854503148,5854503149,0,2,0,0,0,0,3.3432748167300606
5856467277,300984791,0,1,0,0,0,0,1.7635402029673357
5856467279,3690606548,0,1,0,0,0,0,0.41149547212067156
5857557390,5857557391,0,1,0,0,0,0,2.097781866086224
5857557391,271460053,0,1,0,0,0,0,1.4722519922465782
5857557391,5857557390,0,1,0,0,0,0,2.0929054247272743
5857617077,370261126,0,1,6,0,2,0,1.4149323747358584
5857617084,5857617885,0,1,3,0,1,0,2.602525294485764
5859164070,302591771,0,1,0,0,0,0,2.1476214331859524
5871784883,3311142128,0,1,0,0,0,0,1.4218231714856784
5889649238,345210453,0,3,0,0,0,0,0.434198192506386
5889677049,275412465,0,1,0,0,0,0,9.134451153253325
5905570082,326609511,0,2,0,0,0,0,2.3970267903493427
5916665455,5916665451,0,1,3,0,1,0,1.677133012764416
5935018275,274333214,0,1,0,0,0,0,1.132072295389668
5935021850,5935018275,0,1,0,0,0,0,0.3100004588968102
5935093259,290871155,0,1,0,0,0,0,5.758899678691709
5935100441,5951855879,0,1,3,0,1,0,3.474667313524362
5935198953,8082147571,0,2,3,0,1,0,10.74477337667423
5935198955,5935217506,0,1,0,0,0,0,2.1725346076776866
5936916237,5936916240,0,1,0,0,0,0,0.8699795671884559
5936929172,5936994918,0,1,0,0,0,0,1.9597211975036584
5936994907,5936994908,0,1,0,0,0,0,8.042222397257516
5936994908,3981409278,0,1,0,0,0,0,5.235783503474925
5936994919,387472211,0,2,9,0,3,0,2.6821169281841493
5936994920,387471319,0,1,0,0,0,0,0.07085550503148659
5949360139,491805113,0,2,0,0,0,0,5.251521704919544
5960569883,388427914,0,2,3,0,1,0,0.12722195688042578
5960569883,6360759312,0,1,3,0,1,0,1.3546747657275178
5970966869,5970966874,0,1,0,0,0,0,3.260440109655881
5970966873,385717150,0,1,0,0,0,0,8.229093325143774
6055771190,6055771195,0,1,0,0,0,0,2.2366390440954786
6061594915,271054416,0,9,6,0,2,0,5.169170513755209
6095488970,1434456354,0,1,0,0,0,0,5.871006278751473
6095630998,7952260145,0,3,3,0,1,0,1.690704837849476
6095635422,6179191508,0,4,3,0,1,0,3.4116604678517772
6096082152,268486626,0,1,0,0,0,0,3.8786653349121147
6096082164,270601144,0,2,0,0,0,0,0.34192709066781085
6096082168,6096082167,0,1,0,0,0,0,1.4301679751156562
6096082168,6096082167,1,6,0,0,0,0,1.6435652984929352
6096196374,491804837,0,3,0,0,0,0,4.167757474821928
6097118450,667132895,0,1,0,0,0,0,0.08132987052306734
6097118744,7771318470,0,1,0,0,0,0,4.469534389476822
6097118745,6097118744,0,3,9,0,3,0,2.489701907712413
6097446016,297390774,0,2,0,0,0,0,3.774571929376245
6098151962,305530051,0,1,3,0,1,0,5.944305304131142
6098241889,5475074636,0,4,0,0,0,0,1.2886886088716492
6099222224,2939746150,0,1,0,0,0,0,2.0336837948179296
6101450186,8112247470,0,5,3,0,1,0,2.10385398037785
6101513836,1932474455,0,1,3,0,1,0,3.053629912571525
6101568376,2894330886,0,1,3,0,1,0,1.9888027719805093
6101693437,2307148089,0,2,6,0,2,0,1.5989198820532136
6102158109,271615404,0,1,0,0,0,0,0.5768317166699347
6102158114,2134087304,0,1,0,0,0,0,4.057825736695214
6102216105,8084941109,0,12,0,0,0,0,1.357167194738716
6102724390,6167135309,0,2,0,0,0,0,0.9491569940095289
6102738428,319348522,0,2,0,0,0,0,1.4710664108137643
6103038535,712767830,0,4,13,1,1,1,1.737147851886867
6103122902,5438534622,0,1,0,0,0,0,2.980792847829248
6103642139,503726264,0,1,0,0,0,0,3.7028551655314588
6103679450,274976223,0,2,3,0,1,0,6.596881314504442
6103679450,506045599,0,4,0,0,0,0,2.0051591990275806
6103815393,300400152,0,3,6,0,2,0,1.3700347293504729
6103830119,667277723,0,1,0,0,0,0,11.17998624485824
6103879616,6123877112,0,1,0,0,0,0,1.3517155960628422
6104758588,4974144465,0,1,0,0,0,0,2.0759763793728774
6104760604,268900453,0,3,0,0,0,0,0.9496784897262498
6104880962,1701785574,0,3,0,0,0,0,3.05523233424799
6105367311,1185061073,0,1,0,0,0,0,0.3862923660271632
6105367313,1185061011,0,1,0,0,0,0,1.2146805565149459
6106158196,7955774863,0,5,19,1,3,1,12.598904069751507
6106161935,388427992,0,3,3,0,1,0,4.133138188078724
6106172197,355817356,0,1,0,0,0,0,4.855911670317887
6106220917,8430062027,0,1,0,0,0,0,2.247136576219762
6106232686,318087987,0,10,12,0,4,0,0.6485888143828538
6106232687,6106232686,0,2,0,0,0,0,3.7819502572702977
6106581149,489142484,0,1,0,0,0,0,5.869998711679895
6106661007,3693874466,0,1,0,0,0,0,0.5697884374188439
6106794998,474201371,0,2,0,0,0,0,0.13078056522442055
6106823282,365096471,0,1,0,0,0,0,0.7264592154127829
6106892930,301607512,0,1,0,0,0,0,2.486473109776607
6111964025,305067453,0,1,0,0,0,0,4.267114883560528
6112174044,1068529325,0,1,0,0,0,0,2.680479475469455
6113439215,6113439218,0,1,0,0,0,0,69.73163465864877
6119648114,8318289766,0,1,0,0,0,0,0.32008941627944676
6119648114,10028740426,0,1,0,0,0,0,3.422493443388434
6119923142,667076939,0,7,0,0,0,0,22.05794878870998
6121972395,919822033,0,8,3,0,1,0,2.25819885316253
6123877111,6123877110,0,1,3,0,1,0,0.6571197192742071
6124105357,4089076880,0,1,3,0,1,0,31.07305309817137
6124106821,6746387049,0,1,3,0,1,0,3.570559728096819
6128953324,712767809,0,2,0,0,0,0,4.361172218738759
6132993963,6132999186,0,1,0,0,0,0,1.676595603323968
6132993971,372451707,0,1,3,0,1,0,2.904351620137692
6133039687,6133036380,0,1,0,0,0,0,1.0644837564828098
6133056829,275730003,0,1,0,0,0,0,1.51479387953544
6133056833,30340976,0,6,9,0,3,0,2.8180677592315
6133056834,30340605,0,13,13,1,1,1,1.3643837090365787
6133056838,275357286,0,1,0,0,0,0,2.4758481318003804
6133166782,6347657324,0,1,0,0,0,0,5.920823563907949
6133355413,1932723016,0,1,0,0,0,0,0.13600656053185287
6133355420,1588718402,0,2,3,0,1,0,3.0727272881617935
6133355426,1587529641,0,1,0,0,0,0,0.7457580860867971
6133467597,392066398,0,2,0,0,0,0,1.6602154388235122
6133467611,372948959,0,1,0,0,0,0,2.403667824426854
6133467612,6133467603,0,1,3,0,1,0,1.54679033424342
6133487850,6143761813,0,1,0,0,0,0,2.981879584253323
6133532381,366177498,0,1,0,0,0,0,0.09215229603239494
6133533541,7365274768,0,1,0,0,0,0,1.5144483844145342
6133630837,6133631596,0,1,0,0,0,0,80.54336067602574
6133700799,268839417,0,1,0,0,0,0,0.7451230159913564
6133717679,503444723,0,1,0,0,0,0,0.34011074465129704
6135321108,306624738,0,1,0,0,0,0,4.731178492125395
6135484784,275515331,0,1,0,0,0,0,6.504955040841775
6135488885,6135488886,0,1,0,0,0,0,0.6843675941375675
6135545468,6135545429,0,1,0,0,0,0,0.6085176706120708
6135639239,500122968,0,2,3,0,1,0,3.23704436187848
6135639263,6135642390,0,1,0,0,0,0,2.8661129655767805
6135639283,3311113692,0,2,3,0,1,0,7.597981923956585
6135672475,6135672482,0,2,0,0,0,0,0.049501478214500474
6135672479,370271998,0,6,3,0,1,0,2.75696082409647
6135695712,6135695722,0,1,0,0,0,0,0.07364693530207433
6135747229,6135747296,0,1,0,0,0,0,0.33956510240014515
6135747301,4085487309,0,1,0,0,0,0,2.9505084766769727
6135781917,385639040,0,1,0,0,0,0,0.9403594296273988
6135806526,390417147,0,1,0,0,0,0,1.8125175895885677
6135806538,390421450,0,1,3,0,1,0,2.946956897732024
6135834321,1971670295,0,1,0,0,0,0,3.1056650278651956
6135834323,3311110485,0,1,0,0,0,0,0.30361617640543964
6135918856,11115665186,0,2,0,0,0,0,0.4744604483658977
6135928778,274824102,0,1,0,0,0,0,2.6736608595678044
6135929002,6135929026,0,1,6,0,2,0,1.4066444281097783
6135929026,290870524,0,1,3,0,1,0,1.988956600701928
6135929055,3751046922,0,1,0,0,0,0,2.391476958833546
6135931719,1932507466,0,3,6,0,2,0,3.9559600675577813
6135931735,394141593,0,1,0,0,0,0,7.0625160757614465
6135961750,8186952353,0,1,0,0,0,0,3.4790654445685276
6136069485,274186850,0,2,0,0,0,0,3.2709282506161297
6137504960,11152273709,0,1,0,0,0,0,2.4847148832999495
6137599979,6367848588,0,1,0,0,0,0,0.05313017589510733
6137604172,503492593,0,2,3,0,1,0,0.8548451763218542
6137643497,691873203,0,1,0,0,0,0,2.428231679062164
6137850419,8200951111,0,1,3,0,1,0,1.3759110929306004
6137850421,390413171,0,2,0,0,0,0,0.41668478924103974
6137881975,389002238,0,1,0,0,0,0,7.188138162263341
6137895733,380224287,0,1,0,0,0,0,0.3499935010784115
6137895739,380224320,0,2,0,0,0,0,1.8198472970109072
6137895770,1865202531,0,1,0,0,0,0,2.6694181952258096
6137928468,1845076723,0,2,13,1,1,1,0.05346403578235191
6137928469,370275253,0,1,0,0,0,0,1.6943430511324225
6137928470,370275243,0,1,6,0,2,0,2.8247020362424866
6137960801,6137961092,0,1,3,0,1,0,0.5105066619633899
6137960852,6137960890,0,1,0,0,0,0,0.6980737411635768
6137961029,6137961089,0,1,3,0,1,0,336.94064204197076
6138039024,370261117,0,1,0,0,0,0,0.861314197751489
6138039025,6138039028,0,1,3,0,1,0,1.473647898746261
6138090190,6378994537,0,1,0,0,0,0,152.61473597407857
6138090197,515626452,0,1,0,0,0,0,1.21525073801647
6138090215,474196006,0,1,0,0,0,0,0.2242755582938772
6143006104,6143006136,0,1,3,0,1,0,0.20350848345401168
6143006114,382708628,0,2,0,0,0,0,0.3234775844210011
6143006136,386298064,0,1,3,0,1,0,0.9270643498868892
6143006152,386310067,0,1,3,0,1,0,0.1320684386571021
6143006168,8236865755,0,2,3,0,1,0,2.0005566920180726
6143043461,7935381716,0,1,9,0,3,0,480.1036182796212
6143044217,6143044323,0,2,3,0,1,0,456.85659483053
6143058689,371776104,0,1,0,0,0,0,4.224388179092267
6143058768,6143058695,0,1,3,0,1,0,1.5980397298968925
6143083279,6143083298,0,1,0,0,0,0,2.1497079549471634
6143099395,2344575622,0,1,3,0,1,0,1.8164137914237497
6143099397,6143099425,0,2,0,0,0,0,0.20672885442008315
6143099440,365096482,0,1,0,0,0,0,0.3003645075331795
6143099458,8110390265,0,1,0,0,0,0,0.3021831448704887
6143099462,6143099440,0,1,0,0,0,0,1.3639597806363666
6143109824,6143109825,0,1,3,0,1,0,5.740058776223517
6143235653,275514926,0,1,0,0,0,0,0.3517504940549874
6143259801,7960177113,0,1,0,0,0,0,1.2114973828201148
6143259851,2294538637,0,1,3,0,1,0,1.2298376183769977
6143259861,3420447833,0,4,15,0,5,0,1.8911500520282503
6143276724,276449641,0,1,3,0,1,0,5.325374224336722
6143321172,6096179592,0,1,0,0,0,0,6.245929392299095
6143358837,6143503751,0,1,0,0,0,0,1.4648938050332236
6143533292,4080107343,0,2,0,0,0,0,5.726230191015
6143533352,6143533380,0,3,9,0,3,0,3556.570589271117
6143533362,681390770,0,1,0,0,0,0,1.6945171208479581
6143560550,8236613936,0,1,0,0,0,0,1.8219853732647453
6143560698,8236613937,0,1,0,0,0,0,0.8905927685409176
6143642941,8082534928,0,1,0,0,0,0,2.2509968898034756
6143735794,471739477,0,1,12,0,4,0,1.0224968516027149
6143739386,1798897051,0,2,0,0,0,0,0.9778690436649194
6143817754,6143817737,0,1,0,0,0,0,0.5119173352803237
6143842726,5592873526,0,1,0,0,0,0,2.3678487070504253
6145501717,6145501748,0,1,0,0,0,0,2.224276326984533
6145639412,3311165438,0,1,0,0,0,0,0.082985194436803
6145650274,2344451108,0,1,0,0,0,0,2.8255227388421775
6145707707,2122107697,0,1,3,0,1,0,0.3801807975071314
6145707727,6145707709,0,1,0,0,0,0,6.26720260040626
6145720530,373554107,0,10,6,0,2,0,1.4049719686734936
6145897779,2344451191,0,3,0,0,0,0,0.5313456634479098
6146021745,2344462910,0,1,0,0,0,0,4.008650484601524
6146021756,6146021754,0,1,0,0,0,0,0.16953346618009868
6146092157,1861960229,0,1,0,0,0,0,1.4445880627578742
6146247878,277226680,0,3,3,0,1,0,3.0124690750246916
6146249223,2306254125,0,1,0,0,0,0,5.275202192149137
6146283399,8323454763,0,1,3,0,1,0,5.997375997309535
6146353365,885813813,0,1,3,0,1,0,1.6191256044008868
6146353376,1365045682,0,1,0,0,0,0,0.23677223588527122
6146353383,6146353504,0,1,3,0,1,0,0.1460356042828686
6146353414,885813811,0,1,3,0,1,0,0.04944967333678013
6146353461,6349899444,0,1,6,0,2,0,0.003966184167689408
6146353495,6146353438,0,1,3,0,1,0,7.321479770826786
6146353533,2343331612,0,1,0,0,0,0,0.9073227243056607
6146354138,6146354137,0,1,3,0,1,0,1.0807204302711952
6146366579,290871013,0,1,0,0,0,0,0.5134082374110691
6146415722,290851204,0,1,0,0,0,0,1.471858435649247
6146444856,270113700,0,1,0,0,0,0,1.7699359649950412
6148113086,331550205,0,1,0,0,0,0,0.3213293318912482
6148113121,3126181555,0,1,3,0,1,0,0.7368146225592299
6148116508,2343331589,0,1,0,0,0,0,1.4352815174389697
6148116519,5507723443,0,1,10,1,0,1,2.1679042601371195
6148127997,382940001,0,1,0,0,0,0,1.5829610595556909
6148137853,6148137830,0,1,3,0,1,0,0.821228015467182
6148243320,471458398,0,1,0,0,0,0,0.4910436875447772
6148243360,268803392,0,1,3,0,1,0,6.179997147869012
6148292235,2086564973,0,5,0,0,0,0,2.063961924941588
6148292268,302591772,0,3,0,0,0,0,2.0049033404473318
6148292897,302591769,0,5,3,0,1,0,2.76628265165776
6148309553,7873174035,0,1,0,0,0,0,0.6621878800844428
6148385717,269821267,0,1,0,0,0,0,4.8905291077835615
6148441466,382940032,0,3,3,0,1,0,1.5078695145333827
6148477346,382939974,0,1,0,0,0,0,2.5590598798673114
6148480367,5891737531,0,1,0,0,0,0,2.9837876152341076
6148495018,302747467,0,1,3,0,1,0,0.4886555941211014
6148563098,385609606,0,2,0,0,0,0,0.3840629785854248
6148594977,274333553,0,1,3,0,1,0,0.4727111990518795
6149980866,6149980862,0,1,0,0,0,0,2.804878855713405
6150109952,305004030,0,1,0,0,0,0,0.5642819311615795
6150116110,302751879,0,2,0,0,0,0,0.9309270897143598
6150116127,2307584372,0,1,0,0,0,0,0.39422553830112284
6150126560,8116692401,0,5,0,0,0,0,9.79027695527741
6150191477,681391009,0,1,0,0,0,0,2.400515791262707
6150191702,681390909,0,1,0,0,0,0,0.9660885599822605
6150191711,681390838,0,2,0,0,0,0,0.2349395787045912
6150252689,2335775175,0,1,0,0,0,0,2.2373528822298576
6150267265,1860632900,0,1,3,0,1,0,4.67369650523219
6150270106,885813884,0,1,0,0,0,0,3.2590404399812267
6150270130,1860632791,0,1,3,0,1,0,0.4817378889000468
6150317466,6150317467,0,1,0,0,0,0,1.1065481709768081
6150355830,506372877,0,1,3,0,1,0,0.44746749534729524
6150391153,474201339,0,1,0,0,0,0,1.3047465018321487
6150441308,5871784883,0,1,0,0,0,0,1.2316332029008779
6150441338,6150441353,0,1,3,0,1,0,40.81684801461731
6151803500,506372882,0,1,3,0,1,0,0.06341965410844264
6151803515,3034939683,0,1,0,0,0,0,0.10589919946609769
6151803517,1108181367,0,1,0,0,0,0,6.336932899637439
6151901286,6151900559,0,1,0,0,0,0,0.04044431514142069
6152099076,6152100893,0,1,3,0,1,0,10.598586397481846
6152109097,2261315274,0,1,10,1,0,1,7.4854071343638875
6152213025,11808122967,0,1,3,0,1,0,5.618115987887267
6152213029,11808212840,0,1,0,0,0,0,2.34938669616958
6152423104,7909832619,0,1,0,0,0,0,1.3330630599775644
6152423129,2335806660,0,1,0,0,0,0,1.6051470479335879
6152423153,7955873542,0,2,0,0,0,0,0.8715243670222668
6152423888,4597018738,0,1,0,0,0,0,1.8324025345198238
6152424021,6167069216,0,1,3,0,1,0,1.7653223608907078
6152447387,2121782218,0,1,0,0,0,0,2.894758007828751
6152447776,2211190494,0,1,3,0,1,0,2.040454445163763
6152632488,6412795183,0,1,0,0,0,0,2.027845171290042
6152632502,10176891238,0,2,0,0,0,0,7.691872335533054
6152686208,6159348370,0,1,0,0,0,0,6.5279963989504
6152686277,3125965904,0,1,0,0,0,0,0.5191970415440872
6159330459,516622189,0,1,0,0,0,0,0.736955690292737
6159419055,6159419187,0,1,3,0,1,0,3.0295168709334943
6159764752,6159765697,0,1,0,0,0,0,4.794393755099023
6159765697,6159765703,0,1,0,0,0,0,0.5965060211762736
6159765704,515625269,0,1,0,0,0,0,2.4030304405900487
6159801693,1144605376,0,3,3,0,1,0,3.2040521616849653
6159983080,6159983081,0,1,0,0,0,0,0.4066113278398863
6160013842,6391497019,0,1,3,0,1,0,3.287001346634307
6160118076,505979322,0,1,0,0,0,0,2.1887230745619557
6164296024,531003807,0,1,0,0,0,0,1.1298816903025735
6164299121,503465605,0,1,0,0,0,0,0.7848765416772141
6164755295,506862748,0,1,0,0,0,0,1.5804785646733976
6166322710,3419755292,0,1,0,0,0,0,0.8864257266190888
6166410710,6166410715,0,1,3,0,1,0,0.4423406192798918
6166443801,508031809,0,1,0,0,0,0,5.452560619912984
6166501177,2375335136,0,1,0,0,0,0,1.1758275989742033
6166501227,1793864481,0,1,3,0,1,0,2.346826241662617
6166739689,388428044,0,1,0,0,0,0,1.8427613173229058
6166748674,436858898,0,1,0,0,0,0,0.035994056759521414
6166752135,6166752136,0,1,3,0,1,0,0.35337604664449485
6166768544,6166768542,0,1,0,0,0,0,1.0173026267348533
6166810329,491804913,0,1,0,0,0,0,0.5380262539609683
6166810345,4534693030,0,1,0,0,0,0,3.6795572346324117
6166810365,6166810361,0,1,0,0,0,0,3.259855442209926
