id,latitud,longitud,cluster_dbscan,riesgo_cluster
1125060-999-43,19.41086234,-99.14472251,28,58.504311626523936
1125060-999-44,19.45234409,-99.12664002,226,52.453166815343444
1125060-999-45,19.42500963,-99.13437983,3,100.0
1125060-999-46,19.41507273,-99.15458728,234,50.4014272970562
1125060-999-48,19.44504338,-99.14593738,3,100.0
1125060-999-49,19.44054329,-99.15155545,3,100.0
1125060-999-50,19.40744158,-99.15517662,213,51.144811180493605
1125060-999-51,19.43662532,-99.15709108,3,100.0
1125060-999-52,19.43259411,-99.15086729,3,100.0
1125060-999-53,19.43818962,-99.15055867,3,100.0
1125060-999-54,19.4231564,-99.16570711,3,100.0
1125060-999-56,19.40860684,-99.17250457,78,53.047873922093366
1125060-999-57,19.40833994,-99.13579122,28,58.504311626523936
1125060-999-58,19.45268243,-99.16419983,268,50.3716919417187
1125060-999-59,19.40839595,-99.13756655,28,58.504311626523936
1125060-999-60,19.44210866,-99.1510412,3,100.0
1125060-999-62,19.40332287,-99.12884565,120,50.74338388343741
1125060-999-63,19.43483532,-99.17041583,3,100.0
1125060-999-64,19.45715492,-99.13158909,-1,0.0
1125060-999-65,19.45972641,-99.12237927,83,52.676181980374665
1125060-999-66,19.41505903,-99.16942357,3,100.0
1125060-999-67,19.41550882,-99.16540414,3,100.0
1125060-999-0,19.45969858,-99.13771894,1,55.75379125780553
1125060-999-68,19.46078169,-99.1433218,1,55.75379125780553
1125060-999-69,19.44064334,-99.15780405,3,100.0
1125060-999-70,19.40625309,-99.16119789,229,50.75825156110616
1125060-999-71,19.42574202,-99.15274606,3,100.0
1125060-999-72,19.41524535,-99.17578097,-1,0.0
1125060-999-73,19.43794568,-99.13558189,283,50.133809099018734
1125060-999-74,19.43677695,-99.14399572,3,100.0
1125060-999-75,19.40718068,-99.1446426,28,58.504311626523936
1125060-999-76,19.42150052,-99.14322155,3,100.0
1125060-999-1,19.45941289,-99.12849585,83,52.676181980374665
1125060-999-77,19.41891449,-99.14446751,28,58.504311626523936
1125060-999-78,19.45534703,-99.16104375,-1,0.0
1125060-999-79,19.40057893,-99.16794303,78,53.047873922093366
1125060-999-80,19.44727974,-99.15914347,228,50.25275052036872
1125060-999-81,19.42200849,-99.14831349,-1,0.0
1125060-999-82,19.44850066,-99.13536789,232,50.69878085043116
1125060-999-83,19.42363802,-99.13173958,3,100.0
1125060-999-84,19.41483691,-99.1512324,28,58.504311626523936
1125060-999-85,19.43520238,-99.14987153,3,100.0
1125060-999-86,19.44805563,-99.16397169,3,100.0
1125060-999-90,19.45334674,-99.12447407,226,52.453166815343444
1125061-999-1,19.44294094,-99.156216,3,100.0
1125061-999-2,19.42732646,-99.16788657,3,100.0
1125061-999-3,19.42585123,-99.15365815,3,100.0
1125061-999-4,19.44403803,-99.1397472,3,100.0
1125061-999-5,19.44409495,-99.13988561,3,100.0
1125061-999-6,19.42493683,-99.1715852,3,100.0
1125061-999-8,19.4299452,-99.1388902,3,100.0
1125061-999-9,19.41465323,-99.12897463,192,51.2340172465061
1125061-999-10,19.42142542,-99.17311368,3,100.0
1125061-999-11,19.42605417,-99.1288534,3,100.0
1125061-999-12,19.40848546,-99.13350546,28,58.504311626523936
1125061-999-14,19.41325613,-99.13508013,28,58.504311626523936
1125061-999-15,19.41533278,-99.14654986,28,58.504311626523936
1125061-999-16,19.44952818,-99.14161865,-1,0.0
1125061-999-17,19.42954123,-99.16902917,3,100.0
1125061-999-18,19.46247349,-99.14315149,1,55.75379125780553
1125061-999-19,19.44248465,-99.13404378,3,100.0
1125061-999-20,19.41027177,-99.13549063,28,58.504311626523936
1125061-999-21,19.45303909,-99.13042882,226,52.453166815343444
1125061-999-22,19.40682914,-99.13286652,-1,0.0
1125061-999-23,19.41398283,-99.16013312,3,100.0
1125061-999-24,19.4360679,-99.14063166,3,100.0
1125061-999-26,19.41322314,-99.17878142,3,100.0
1125061-999-27,19.43520259,-99.14987077,3,100.0
1125061-999-28,19.43116437,-99.14132086,3,100.0
1125061-999-29,19.40753288,-99.13953586,28,58.504311626523936
1125061-999-30,19.4231564,-99.16570711,3,100.0
1125061-999-31,19.45201263,-99.12480371,226,52.453166815343444
1125061-999-32,19.41799895,-99.1611126,3,100.0
1125061-999-33,19.43191771,-99.14639503,3,100.0
1125061-999-34,19.42433098,-99.16627892,3,100.0
1125061-999-35,19.40020094,-99.17035911,78,53.047873922093366
1125061-999-36,19.42523268,-99.14643595,3,100.0
1125061-999-37,19.43653838,-99.13790918,3,100.0
1125061-999-38,19.41562863,-99.14963965,28,58.504311626523936
1125061-999-39,19.45079168,-99.14763157,236,50.69878085043116
1125061-999-42,19.41663477,-99.1301572,192,51.2340172465061
1125061-999-43,19.42680404,-99.09226819,7,55.11448111804936
1125061-999-44,19.41693354,-99.1690416,3,100.0
1125061-999-45,19.40559322,-99.133061,-1,0.0
1125061-999-46,19.44088795,-99.13988394,3,100.0
1125061-999-47,19.43307065,-99.16089636,3,100.0
1125061-999-48,19.44642982,-99.13679891,3,100.0
1125061-999-49,19.41027177,-99.13549063,28,58.504311626523936
1125061-999-50,19.40281182,-99.13658765,28,58.504311626523936
1125061-999-52,19.42495492,-99.16496574,3,100.0
1125061-999-53,19.43559685,-99.16684803,3,100.0
1125061-999-54,19.4568364,-99.12511034,226,52.453166815343444
1125061-999-55,19.42855035,-99.16358503,3,100.0
1125061-999-56,19.4092763,-99.183391,3,100.0
1125061-999-57,19.42328432,-99.129219,3,100.0
1125061-999-58,19.43306746,-99.17084232,3,100.0
1125061-999-59,19.42989494,-99.16163457,3,100.0
1125061-999-60,19.43861935,-99.14016489,3,100.0
1125061-999-61,19.44218945,-99.16150942,-1,0.0
1125061-999-62,19.45523612,-99.15161651,-1,0.0
1125061-999-64,19.41553542,-99.15656152,234,50.4014272970562
1125061-999-65,19.41433715,-99.14522029,28,58.504311626523936
1125061-999-66,19.44476495,-99.15589525,-1,0.0
1125061-999-67,19.45411296,-99.12429633,226,52.453166815343444
1125061-999-68,19.43295348,-99.14205322,3,100.0
1125061-999-69,19.41593485,-99.14377728,28,58.504311626523936
1125061-999-70,19.42629305,-99.13733849,3,100.0
1125061-999-72,19.40732794,-99.14221646,28,58.504311626523936
1125061-999-73,19.42915094,-99.16387598,3,100.0
1125061-999-74,19.43964842,-99.14003782,3,100.0
1125061-999-75,19.42495492,-99.16496574,3,100.0
1125061-999-76,19.42465997,-99.13442194,3,100.0
1125061-999-78,19.42537666,-99.14741356,3,100.0
1125061-999-79,19.4268054,-99.09227213,7,55.11448111804936
1125061-999-81,19.41890114,-99.16445395,3,100.0
1125061-999-82,19.40732794,-99.14221646,28,58.504311626523936
1125062-999-3,19.40406243,-99.15539721,213,51.144811180493605
1125062-999-4,19.40590054,-99.16847635,78,53.047873922093366
1125062-999-5,19.42493683,-99.1715852,3,100.0
1125062-999-6,19.424366,-99.13452807,3,100.0
1125062-999-8,19.40907909,-99.14196977,28,58.504311626523936
1125062-999-9,19.44706594,-99.1470476,3,100.0
1125062-999-0,19.41514429,-99.14385342,28,58.504311626523936
1125062-999-10,19.43900788,-99.15119948,3,100.0
1125062-999-11,19.42590445,-99.13302769,3,100.0
1125062-999-13,19.45623007,-99.14481876,1,55.75379125780553
1125062-999-15,19.40708071,-99.17872093,3,100.0
1125062-999-16,19.44727185,-99.15914297,228,50.25275052036872
1125062-999-17,19.44633912,-99.15333245,3,100.0
1125062-999-18,19.44324443,-99.16490041,3,100.0
1125062-999-19,19.41132985,-99.13532257,28,58.504311626523936
1125062-999-20,19.41517929,-99.1654351,3,100.0
1125062-999-21,19.42501995,-99.14472635,3,100.0
1125062-999-22,19.43790766,-99.1537802,3,100.0
1125062-999-23,19.45747557,-99.15953235,-1,0.0
1125062-999-24,19.43710546,-99.13569057,283,50.133809099018734
1125062-999-25,19.4114874,-99.18214926,3,100.0
1125062-999-26,19.42621711,-99.16234445,3,100.0
1125062-999-27,19.43236743,-99.17250287,3,100.0
1125062-999-28,19.30041395,-99.07672606,-1,0.0
1125062-999-29,19.42666453,-99.15094495,3,100.0
1125062-999-30,19.42828768,-99.17245131,3,100.0
1125062-999-31,19.45187495,-99.16445655,268,50.3716919417187
1125062-999-32,19.42828768,-99.17245131,3,100.0
1125062-999-33,19.43671466,-99.12652095,235,50.579839429081176
1125062-999-34,19.44162111,-99.14824503,3,100.0
1125062-999-35,19.41311989,-99.1351084,28,58.504311626523936
1125062-999-37,19.40672006,-99.15147886,28,58.504311626523936
1125062-999-38,19.41433715,-99.14522029,28,58.504311626523936
1125062-999-39,19.41490214,-99.17212125,-1,0.0
1125062-999-40,19.45969858,-99.13771894,1,55.75379125780553
1125062-999-41,19.4363154,-99.16311015,224,50.44603033006244
1125062-999-42,19.40635849,-99.1583016,213,51.144811180493605
1125062-999-43,19.40635849,-99.1583016,213,51.144811180493605
1125062-999-44,19.40612929,-99.16319049,229,50.75825156110616
1125062-999-45,19.42969657,-99.16287212,3,100.0
1125062-999-46,19.46291671,-99.13757091,1,55.75379125780553
1125062-999-1,19.43732638,-99.14683139,3,100.0
1125062-999-2,19.45921897,-99.13774258,1,55.75379125780553
1125062-999-93,19.42733402,-99.13280989,3,100.0
1125062-999-47,19.43456995,-99.15199794,3,100.0
1125062-999-49,19.43977499,-99.15559228,3,100.0
1125062-999-50,19.42763623,-99.12533572,3,100.0
1125062-999-51,19.42206308,-99.17019238,3,100.0
1125062-999-52,19.44324005,-99.15803232,3,100.0
1125062-999-53,19.43206822,-99.13534355,3,100.0
1125062-999-54,19.45882223,-99.15814551,-1,0.0
1125062-999-55,19.408624,-99.13136925,269,50.14867677668748
1125062-999-56,19.41353972,-99.14133834,-1,0.0
1125062-999-57,19.41885486,-99.14349417,28,58.504311626523936
1125062-999-60,19.42126654,-99.1313618,3,100.0
1125062-999-61,19.42436408,-99.13970717,3,100.0
1125062-999-62,19.40648674,-99.15526757,213,51.144811180493605
1125062-999-63,19.45621948,-99.14494085,1,55.75379125780553
1125062-999-64,19.40765834,-99.13766708,28,58.504311626523936
1125062-999-65,19.41276408,-99.16618262,3,100.0
1125062-999-66,19.42610534,-99.13527351,3,100.0
1125062-999-67,19.4277354,-99.16809474,3,100.0
1125062-999-68,19.42603657,-99.13069603,3,100.0
1125062-999-69,19.43187994,-99.15413865,3,100.0
1125062-999-70,19.44277158,-99.15513928,3,100.0
1125062-999-71,19.43763609,-99.13353069,240,50.25275052036872
1125062-999-72,19.46307152,-99.14860958,1,55.75379125780553
1125062-999-74,19.45993625,-99.14622683,1,55.75379125780553
1125062-999-75,19.45969858,-99.13771894,1,55.75379125780553
1125062-999-76,19.4471323,-99.12573689,-1,0.0
1125062-999-77,19.42493683,-99.1715852,3,100.0
1125062-999-79,19.45139618,-99.16176855,-1,0.0
1125062-999-80,19.46115246,-99.12640546,83,52.676181980374665
1125062-999-81,19.46279924,-99.15082798,1,55.75379125780553
1125062-999-82,19.44817257,-99.16473417,3,100.0
1125062-999-84,19.43738131,-99.153976,3,100.0
1125062-999-85,19.40888553,-99.12767461,298,50.208147487362474
1125062-999-86,19.42653848,-99.12547371,3,100.0
1125062-999-87,19.40649496,-99.15509457,213,51.144811180493605
1125062-999-89,19.45510023,-99.15936555,-1,0.0
1125062-999-90,19.41726566,-99.16483202,3,100.0
1125062-999-91,19.44885058,-99.15772342,228,50.25275052036872
1125062-999-92,19.42989494,-99.16163457,3,100.0
1125063-999-2,19.45722284,-99.14887558,1,55.75379125780553
1125063-999-3,19.40718068,-99.1446426,28,58.504311626523936
1125063-999-4,19.41593485,-99.14377728,28,58.504311626523936
1125063-999-5,19.44347355,-99.16558946,3,100.0
1125063-999-0,19.4033003,-99.13827398,28,58.504311626523936
1125063-999-6,19.42915094,-99.16387598,3,100.0
1125063-999-1,19.4242684,-99.17622155,3,100.0
1125063-999-7,19.42328921,-99.17571798,3,100.0
1125063-999-8,19.45254173,-99.1458583,236,50.69878085043116
1125063-999-9,19.41468582,-99.14389778,28,58.504311626523936
1125063-999-11,19.44266545,-99.15448933,3,100.0
1125063-999-12,19.43942885,-99.15471543,3,100.0
1125063-999-14,19.43798977,-99.15945892,-1,0.0
1125063-999-15,19.42403606,-99.13760669,3,100.0
1125063-999-17,19.43489322,-99.12583152,235,50.579839429081176
1125063-999-16,19.43489322,-99.12583152,235,50.579839429081176
1125063-999-18,19.41816771,-99.16433269,3,100.0
1125063-999-19,19.42572083,-99.16210035,3,100.0
1125063-999-20,19.4089514,-99.1273975,298,50.208147487362474
1125063-999-21,19.42537342,-99.14740871,3,100.0
1125063-999-22,19.40684803,-99.14970975,28,58.504311626523936
1125063-999-23,19.43655508,-99.13158503,-1,0.0
1125063-999-24,19.44403362,-99.13938737,3,100.0
1125063-999-25,19.41335251,-99.1306967,192,51.2340172465061
1125063-999-26,19.43442394,-99.13819462,3,100.0
1125063-999-27,19.42328432,-99.129219,3,100.0
1125063-999-29,19.4582754,-99.13781658,1,55.75379125780553
1125063-999-30,19.42249722,-99.13569048,3,100.0
1125063-999-31,19.43476182,-99.14080225,3,100.0
1125063-999-32,19.40715936,-99.18249978,3,100.0
1125063-999-33,19.44784549,-99.16250358,3,100.0
1125063-999-35,19.41336434,-99.12918917,192,51.2340172465061
1125063-999-36,19.40530654,-99.14247158,28,58.504311626523936
1125063-999-37,19.40744282,-99.15517852,213,51.144811180493605
1125063-999-38,19.43306812,-99.16089904,3,100.0
1125063-999-39,19.42433098,-99.16627892,3,100.0
1125063-999-40,19.42409106,-99.13758095,3,100.0
1125063-999-41,19.4079002,-99.16362085,-1,0.0
1125063-999-42,19.4242662,-99.15381382,3,100.0
1125063-999-43,19.43738131,-99.153976,3,100.0
1125063-999-44,19.40732794,-99.14221646,28,58.504311626523936
1125063-999-46,19.45288243,-99.14713094,236,50.69878085043116
1125063-999-47,19.42128529,-99.14846818,-1,0.0
1125063-999-49,19.43070611,-99.15989948,3,100.0
1125063-999-50,19.41319603,-99.13503294,28,58.504311626523936
1125063-999-51,19.41775558,-99.13184163,192,51.2340172465061
1125063-999-52,19.43511454,-99.16343442,224,50.44603033006244
1125063-999-53,19.43798115,-99.14913891,3,100.0
1125063-999-54,19.42122034,-99.17306268,3,100.0
1125063-999-56,19.40893009,-99.12795996,298,50.208147487362474
1125063-999-71,19.42000865,-99.17433415,3,100.0
1125063-999-57,19.42966103,-99.13680845,225,50.02973535533749
1125063-999-58,19.40694654,-99.14809471,28,58.504311626523936
1125063-999-59,19.4153478,-99.16198431,3,100.0
1125063-999-60,19.42097902,-99.1608846,-1,0.0
1125063-999-61,19.42471408,-99.14250262,3,100.0
1125063-999-62,19.40684803,-99.14970975,28,58.504311626523936
1125063-999-63,19.41911008,-99.13227242,230,50.52036871840618
1125063-999-64,19.41857903,-99.14057868,-1,0.0
1125063-999-66,19.43171942,-99.15124192,3,100.0
1125063-999-67,19.42660811,-99.16751212,3,100.0
1125063-999-68,19.4612792,-99.14417862,1,55.75379125780553
1125063-999-69,19.43878992,-99.16817797,3,100.0
1125063-999-70,19.40366976,-99.15905155,213,51.144811180493605
1107686-999-0,19.44280915,-99.1247446,233,50.921796015462384
1107711-999-5,19.42413808,-99.16126789,3,100.0
1107711-999-4,19.42124019,-99.17409186,3,100.0
1107686-999-1,19.41092712,-99.1457852,28,58.504311626523936
1107686-999-3,19.46136886,-99.12764264,83,52.676181980374665
1107686-999-2,19.42377154,-99.1479396,3,100.0
1107686-999-4,19.42546434,-99.13954488,3,100.0
1107686-999-5,19.42915203,-99.16387684,3,100.0
1107686-999-6,19.40590054,-99.16847635,78,53.047873922093366
1107711-999-39,19.42703585,-99.14198864,3,100.0
1107711-999-40,19.43552886,-99.14974512,3,100.0
1107686-999-7,19.43552886,-99.14974512,3,100.0
1107711-999-2,19.43048689,-99.13669212,3,100.0
1107686-999-8,19.42377154,-99.1479396,3,100.0
1107686-999-33,19.40765834,-99.13766708,28,58.504311626523936
1107686-999-9,19.40718318,-99.14464493,28,58.504311626523936
1107686-999-10,19.41978692,-99.14039925,267,50.16354445435623
1107711-999-1,19.44309218,-99.12874978,-1,0.0
1107711-999-14,19.42255648,-99.15398169,3,100.0
1107711-999-41,19.44016886,-99.125099,-1,0.0
1107686-999-11,19.4255062,-99.14924138,3,100.0
1107711-999-15,19.42126654,-99.1313618,3,100.0
1107711-999-30,19.44528077,-99.14741688,3,100.0
1107686-999-12,19.42297394,-99.16561159,3,100.0
1107686-999-13,19.42603657,-99.13069603,3,100.0
1107711-999-28,19.43570205,-99.16812226,3,100.0
1107711-999-42,19.44718097,-99.1303406,-1,0.0
1107686-999-26,19.44077845,-99.13666146,3,100.0
1107711-999-16,19.41550745,-99.1389048,28,58.504311626523936
1107711-999-43,19.40927818,-99.12850672,298,50.208147487362474
1107686-999-31,19.43545704,-99.14944428,3,100.0
1107686-999-14,19.43632551,-99.16967822,3,100.0
1107711-999-36,19.44918652,-99.16450705,3,100.0
1107686-999-15,19.45818135,-99.16343044,14,50.86232530478739
1107686-999-17,19.42493683,-99.1715852,3,100.0
1107711-999-31,19.40684803,-99.14970975,28,58.504311626523936
1107686-999-16,19.43683146,-99.13364658,240,50.25275052036872
1107711-999-18,19.40832143,-99.14621466,28,58.504311626523936
1107711-999-27,19.42433098,-99.16627892,3,100.0
1107686-999-34,19.41826262,-99.14354528,28,58.504311626523936
1107686-999-18,19.42301758,-99.16311922,3,100.0
1107711-999-19,19.42572083,-99.16210035,3,100.0
1107686-999-19,19.43862003,-99.14014081,3,100.0
1107711-999-49,19.44076337,-99.14386023,3,100.0
1107711-999-32,19.43259411,-99.15086729,3,100.0
1107711-999-44,19.44788412,-99.12898157,-1,0.0
1107686-999-35,19.42350137,-99.14365377,3,100.0
1107711-999-20,19.42154947,-99.17156612,3,100.0
1107711-999-33,19.41307889,-99.18114248,3,100.0
1107711-999-6,19.4259986,-99.13424626,3,100.0
1107711-999-37,19.44324759,-99.16489773,3,100.0
1107686-999-20,19.41531686,-99.14104968,-1,0.0
1107686-999-27,19.44277834,-99.13959215,3,100.0
1107686-999-21,19.42584763,-99.16545297,3,100.0
1107686-999-28,19.44944356,-99.14946047,-1,0.0
1107711-999-8,19.4494486,-99.14947966,-1,0.0
1107711-999-21,19.43757273,-99.16855302,3,100.0
1107711-999-22,19.43573531,-99.1497637,3,100.0
1107711-999-34,19.40872225,-99.12998895,269,50.14867677668748
1107711-999-7,19.41550882,-99.16540414,3,100.0
1107686-999-22,19.43722763,-99.16177511,-1,0.0
1107711-999-46,19.4229748,-99.12638007,3,100.0
1107711-999-9,19.42373666,-99.133342,3,100.0
1107686-999-39,19.4147956,-99.15067771,28,58.504311626523936
1107711-999-23,19.4031869,-99.13105411,120,50.74338388343741
1107686-999-36,19.41775558,-99.13184163,192,51.2340172465061
1107686-999-23,19.43278572,-99.1545634,3,100.0
1107686-999-24,19.44162111,-99.14824503,3,100.0
1107711-999-35,19.44467102,-99.1437468,3,100.0
1107711-999-38,19.44582098,-99.15048862,3,100.0
1107686-999-25,19.40366691,-99.15905083,213,51.144811180493605
1107686-999-37,19.40415362,-99.15549344,213,51.144811180493605
1107711-999-47,19.42634409,-99.16898744,3,100.0
1107711-999-25,19.45288243,-99.14713094,236,50.69878085043116
1107711-999-26,19.42605417,-99.1288534,3,100.0
1112420-999-0,19.43750862,-99.14662501,3,100.0
1107711-999-11,19.41550882,-99.16540414,3,100.0
1107711-999-10,19.44727185,-99.15914297,228,50.25275052036872
1112420-999-1,19.40963807,-99.16884079,-1,0.0
1107711-999-12,19.42857422,-99.15254965,3,100.0
1125725-999-3,19.43977718,-99.15559151,3,100.0
1125725-999-4,19.44180945,-99.12575605,233,50.921796015462384
1125725-999-113,19.42363802,-99.13173958,3,100.0
1125725-999-5,19.4397749,-99.15559038,3,100.0
1125725-999-6,19.40379307,-99.14004947,28,58.504311626523936
1125725-999-9,19.40373257,-99.13911585,28,58.504311626523936
1125725-999-7,19.43242409,-99.14976597,3,100.0
1125725-999-8,19.4234828,-99.17752609,3,100.0
1125725-999-10,19.42600311,-99.16986972,3,100.0
1125725-999-11,19.43290738,-99.14780403,3,100.0
1125725-999-12,19.44351945,-99.16558027,3,100.0
1125725-999-13,19.43991883,-99.16763951,3,100.0
1125725-999-14,19.43942206,-99.15473713,3,100.0
1125725-999-15,19.44536191,-99.13799105,3,100.0
1125725-999-16,19.40734134,-99.15703754,213,51.144811180493605
1125725-999-17,19.44205106,-99.13712871,3,100.0
1125725-999-18,19.44265969,-99.12311468,233,50.921796015462384
1125725-999-19,19.43977397,-99.15559041,3,100.0
1125725-999-20,19.44788412,-99.12898157,-1,0.0
1125725-999-21,19.43991686,-99.14870805,3,100.0
1125725-999-22,19.40392579,-99.14265046,28,58.504311626523936
1125725-999-23,19.44625189,-99.15297072,3,100.0
1125725-999-24,19.43977426,-99.14002226,3,100.0
1125725-999-25,19.43259411,-99.15086729,3,100.0
1125725-999-26,19.43677695,-99.14399572,3,100.0
1125725-999-27,19.4246761,-99.15377551,3,100.0
1125725-999-28,19.418352,-99.13423567,230,50.52036871840618
1125725-999-29,19.44254431,-99.13529835,3,100.0
1125725-999-30,19.43116437,-99.14132086,3,100.0
1125725-999-106,19.4255062,-99.14924138,3,100.0
1125725-999-32,19.45234409,-99.12664002,226,52.453166815343444
1125725-999-1,19.42113078,-99.17407108,3,100.0
1125725-999-33,19.41106182,-99.13305043,28,58.504311626523936
1125725-999-34,19.44068963,-99.14183637,3,100.0
1125725-999-35,19.41329815,-99.13488378,28,58.504311626523936
1125725-999-36,19.45277738,-99.12889715,226,52.453166815343444
1125725-999-37,19.45497189,-99.13937357,1,55.75379125780553
1125725-999-38,19.40630466,-99.15969062,229,50.75825156110616
1125725-999-39,19.45663622,-99.13793594,1,55.75379125780553
1125725-999-41,19.43989953,-99.14320424,3,100.0
1125725-999-42,19.42058145,-99.13387291,230,50.52036871840618
1125725-999-44,19.4592452,-99.14953677,1,55.75379125780553
1125725-999-45,19.44752528,-99.13482351,232,50.69878085043116
1125725-999-46,19.42118333,-99.15394553,-1,0.0
1125725-999-108,19.45328055,-99.13190223,226,52.453166815343444
1125725-999-47,19.44409543,-99.13988504,3,100.0
1125725-999-48,19.41514429,-99.14385342,28,58.504311626523936
1125725-999-49,19.40424395,-99.1567595,213,51.144811180493605
1125725-999-51,19.41530826,-99.13652608,28,58.504311626523936
1125725-999-52,19.41615598,-99.14637302,28,58.504311626523936
1125725-999-53,19.41653858,-99.16075875,3,100.0
1125725-999-54,19.42820274,-99.16832012,3,100.0
1125725-999-55,19.40424689,-99.15023487,28,58.504311626523936
1125725-999-56,19.42417651,-99.15289565,3,100.0
1125725-999-57,19.43874415,-99.16801234,3,100.0
1125725-999-58,19.45413962,-99.13159925,226,52.453166815343444
1125725-999-59,19.46476478,-99.13312063,83,52.676181980374665
1125725-999-60,19.42650512,-99.13293978,3,100.0
1125725-999-61,19.43738131,-99.153976,3,100.0
1125725-999-62,19.42660982,-99.1262218,3,100.0
1125725-999-63,19.45486195,-99.15774548,-1,0.0
1125725-999-64,19.42217714,-99.14315132,3,100.0
1125725-999-65,19.40648672,-99.15522105,213,51.144811180493605
1125725-999-66,19.42058145,-99.13387291,230,50.52036871840618
1125725-999-67,19.44112809,-99.14310945,3,100.0
1125725-999-68,19.43573973,-99.14976628,3,100.0
1125725-999-69,19.4250946,-99.13543003,3,100.0
1125725-999-70,19.43046658,-99.16786671,3,100.0
1125725-999-71,19.43861935,-99.14016489,3,100.0
1125725-999-72,19.43407009,-99.13506912,-1,0.0
1125725-999-73,19.42575123,-99.16211507,3,100.0
1125725-999-74,19.46507974,-99.13750363,1,55.75379125780553
1125725-999-75,19.45057429,-99.14468782,236,50.69878085043116
1125725-999-76,19.44186266,-99.15645111,3,100.0
1125725-999-77,19.4415792,-99.12319945,233,50.921796015462384
1125725-999-78,19.46018832,-99.13769371,1,55.75379125780553
1125725-999-79,19.42828206,-99.12695008,3,100.0
1125725-999-80,19.4259986,-99.13424626,3,100.0
1125725-999-82,19.40984906,-99.14757751,28,58.504311626523936
1125725-999-81,19.40984906,-99.14757751,28,58.504311626523936
1125725-999-83,19.40984906,-99.14757751,28,58.504311626523936
1125725-999-84,19.4612792,-99.14417862,1,55.75379125780553
1125725-999-85,19.40872225,-99.12998895,269,50.14867677668748
1125725-999-86,19.4326574,-99.15450179,3,100.0
1125725-999-87,19.44628037,-99.15313342,3,100.0
1125725-999-88,19.40927503,-99.183391,3,100.0
1125725-999-0,19.45328055,-99.13190223,226,52.453166815343444
1125725-999-89,19.46247281,-99.1295734,83,52.676181980374665
1125725-999-90,19.41027177,-99.13549063,28,58.504311626523936
1125725-999-91,19.43309146,-99.15420994,3,100.0
1125725-999-92,19.45401728,-99.1306756,226,52.453166815343444
1125725-999-93,19.45959307,-99.16273645,14,50.86232530478739
1125725-999-95,19.46115246,-99.12640546,83,52.676181980374665
1125725-999-96,19.45371382,-99.16408123,268,50.3716919417187
1125725-999-97,19.41693354,-99.1690416,3,100.0
1125725-999-98,19.40872225,-99.12998895,269,50.14867677668748
1125725-999-100,19.40349976,-99.13660553,28,58.504311626523936
1125725-999-102,19.42732646,-99.16788657,3,100.0
1125725-999-103,19.44288175,-99.12568457,233,50.921796015462384
1125725-999-104,19.41223922,-99.13343974,28,58.504311626523936
1125725-999-105,19.43125608,-99.14811998,3,100.0
1125725-999-110,19.462963,-99.13871662,1,55.75379125780553
1125725-999-107,19.418353,-99.13825546,267,50.16354445435623
1125725-999-112,19.42603657,-99.13069603,3,100.0
1125725-999-109,19.41934628,-99.15420948,239,50.14867677668748
1125725-999-2,19.44069986,-99.1438152,3,100.0
1115288-999-0,19.43280512,-99.14108643,3,100.0
1116232-999-12,19.41693872,-99.13292203,230,50.52036871840618
1115288-999-1,19.44918652,-99.16450705,3,100.0
1116232-999-13,19.42523386,-99.16675368,3,100.0
1115321-999-0,19.40797113,-99.1359456,28,58.504311626523936
1116232-999-14,19.44992695,-99.13841192,227,50.431162652393695
1115321-999-1,19.43805234,-99.12925282,-1,0.0
1115288-999-2,19.41419682,-99.16333548,3,100.0
1116232-999-15,19.41419682,-99.16333548,3,100.0
1116232-999-16,19.41547108,-99.14817045,28,58.504311626523936
1115321-999-2,19.41570095,-99.14098895,-1,0.0
1116232-999-17,19.41798741,-99.16110941,3,100.0
1116232-999-18,19.4086604,-99.13085786,269,50.14867677668748
1116232-999-20,19.40848546,-99.13350546,28,58.504311626523936
1116232-999-19,19.44374803,-99.1369948,3,100.0
1115288-999-3,19.44081229,-99.16661622,3,100.0
1116232-999-22,19.40402177,-99.15719395,213,51.144811180493605
1115288-999-4,19.40402168,-99.15719204,213,51.144811180493605
1116232-999-21,19.45234409,-99.12664002,226,52.453166815343444
1115321-999-3,19.41325866,-99.1350855,28,58.504311626523936
1116232-999-23,19.42462144,-99.15879889,3,100.0
1115288-999-5,19.45523612,-99.15161651,-1,0.0
1119035-999-0,19.41978692,-99.14039925,267,50.16354445435623
1115321-999-4,19.40914637,-99.14445806,28,58.504311626523936
1116232-999-5,19.44187555,-99.14970478,3,100.0
1116232-999-6,19.40780606,-99.17499449,-1,0.0
1121520-999-0,19.42610534,-99.13527351,3,100.0
1119035-999-1,19.42842126,-99.13491512,3,100.0
1115288-999-6,19.45288243,-99.14713094,236,50.69878085043116
1116232-999-24,19.42529157,-99.17175692,3,100.0
1116232-999-0,19.41825372,-99.15974008,3,100.0
1116232-999-25,19.43175849,-99.14530842,3,100.0
1116232-999-26,19.42435146,-99.15997797,3,100.0
1115288-999-7,19.43216365,-99.15683169,3,100.0
1115321-999-5,19.40792727,-99.13593434,28,58.504311626523936
1115288-999-9,19.45827521,-99.13781833,1,55.75379125780553
1116232-999-27,19.42520297,-99.14643956,3,100.0
1116232-999-28,19.41961028,-99.15754969,3,100.0
