u,v,key,peso_distancia,peso_balanceado,peso_seguro
8366163048,8366163049,0,81.2875,96.4619,111.6363
8366163049,8366163048,0,81.2875,96.4619,111.6363
8366163049,3540415560,0,65.0545,77.1986,89.3427
8366163050,8366163049,0,40.8368,48.4601,56.0833
8366163050,8366163053,0,146.1872,188.1232,230.0592
8366163053,8366163050,0,146.1872,188.1232,230.0592
8366163062,8366163065,0,32.5939,38.4868,44.3797
8366163065,3509112531,0,34.2144,40.4003,46.5862
8366163065,8366163062,0,32.5939,38.4868,44.3797
8366163065,8366452451,0,215.7429,299.6524,383.562
8366163066,3509112567,0,7.3282,8.6962,10.0642
8366163066,3509112592,0,52.454,62.2459,72.0378
8366163066,3509112561,0,73.2614,73.6921,74.1228
8366163067,3509112548,0,61.1566,72.5731,83.9895
8366163067,3545823709,0,116.917,138.7426,160.5682
8366163068,3509112550,0,90.3673,90.8985,91.4298
8366163068,3509112548,0,14.6694,14.7556,14.8418
8366163068,8366452458,0,66.032,78.3586,90.6852
8366163069,6146283476,0,35.0199,41.3579,47.6958
8366182699,3539360466,0,70.3897,83.1159,95.8422
8366182701,8366182702,0,47.5282,56.1212,64.7141
8366182702,8366538822,0,41.6077,49.1302,56.6528
8366182702,8366538824,0,19.1428,22.6037,26.0647
8366182702,8366182701,0,47.5282,56.1212,64.7141
8366182703,3539360953,0,77.6834,99.968,122.2527
8366182704,8366182705,0,67.6444,79.8867,92.1291
8366182705,8366182704,0,67.6444,79.8867,92.1291
8366182705,3509112509,0,166.6214,231.426,296.2306
8366182711,8366182714,0,90.0587,106.3411,122.6234
8366182714,3509112293,0,22.946,27.0946,31.2431
8366182714,8366182716,0,20.9815,24.7749,28.5682
8366182714,8366182711,0,90.0587,106.3411,122.6234
8366182715,8366182716,0,52.8879,62.4498,72.0118
8366182716,8366182714,0,20.9815,24.7749,28.5682
8366182716,8366182715,0,52.8879,62.4498,72.0118
8366182716,3543073321,0,135.2383,159.689,184.1397
8366452447,8366452448,0,48.5964,57.3825,66.1686
8366452448,8366452450,0,15.7837,18.6374,21.491
8366452448,8366452447,0,48.5964,57.3825,66.1686
8366452448,3537271743,0,143.6813,199.5637,255.4461
8366452449,8366452450,0,50.3709,59.4778,68.5847
8366452450,3543073318,0,23.0687,27.2395,31.4102
8366452450,8366452448,0,15.7837,18.6374,21.491
8366452450,8366452449,0,50.3709,59.4778,68.5847
8366452451,8366452456,0,75.3863,91.077,106.7676
8366452451,8366163065,0,215.7429,299.6524,383.562
8366452454,8366452456,0,48.9152,59.0962,69.2773
8366452456,8323454774,0,70.6658,98.15,125.6343
8366452456,8366452454,0,48.9152,59.0962,69.2773
8366452457,8366452458,0,36.1224,42.8655,49.6087
8366452458,8366452460,0,34.849,41.3545,47.8599
8366452458,8366452457,0,36.1224,42.8655,49.6087
8366452458,8366163068,0,66.032,78.3586,90.6852
8366452459,8366452460,0,31.1355,36.9478,42.76
8366452460,8366452458,0,34.849,41.3545,47.8599
8366452460,3509112730,0,33.1166,39.2986,45.4807
8366452460,8366452459,0,31.1355,36.9478,42.76
8366510538,8366510540,0,62.4301,73.7173,85.0044
8366510540,3509112225,0,54.0029,63.7665,73.5301
8366510540,3509112253,0,98.2585,116.0234,133.7882
8366510540,8366510538,0,62.4301,73.7173,85.0044
8366510541,3509112253,0,48.3692,57.1142,65.8592
8366510542,8366510543,0,56.3398,66.5258,76.7119
8366510543,3509112253,0,11.7701,13.8982,16.0262
8366510543,3509112262,0,40.6199,47.9638,55.3078
8366510543,8366510542,0,56.3398,66.5258,76.7119
8366510544,8366510545,0,52.5187,67.5845,82.6503
8366510545,8366510547,0,27.6955,35.6404,43.5853
8366510545,8366510544,0,52.5187,67.5845,82.6503
8366510545,3539360953,0,52.4687,67.5202,82.5716
8366510546,8366510547,0,55.8697,71.8968,87.9239
8366510547,8366510545,0,27.6955,35.6404,43.5853
8366510547,3509112364,0,50.4461,64.9173,79.3886
8366510547,8366510546,0,55.8697,71.8968,87.9239
8366533837,3509112513,0,212.4537,252.1137,291.7736
8366538821,8366538822,0,45.3577,53.5582,61.7587
8366538822,3509112319,0,51.1744,60.4265,69.6787
8366538822,8366182702,0,41.6077,49.1302,56.6528
8366538822,8366538821,0,45.3577,53.5582,61.7587
8366538823,8366538824,0,55.6862,65.7541,75.822
8366538824,8366182702,0,19.1428,22.6037,26.0647
8366538824,3509112269,0,64.762,76.4707,88.1795
8366538824,8366538823,0,55.6862,65.7541,75.822
8366646679,1096665943,0,101.0299,136.9034,172.7768
8366646679,8260893337,0,24.3618,33.0121,41.6624
8366739413,3509112702,0,44.5614,52.8799,61.1984
8366746888,8366746889,0,56.346,66.5332,76.7203
8366746889,3543073329,0,92.2862,128.1794,164.0726
8366746889,8366746888,0,56.346,66.5332,76.7203
8366746889,3543073336,0,57.2895,79.5714,101.8532
8366956394,1435216205,0,12.0533,12.2633,12.4733
8366956394,8383620639,0,22.093,22.4779,22.8628
8367062111,1798892172,0,31.9203,37.7727,43.6251
8367062111,8367062112,0,11.048,11.0762,11.1043
8367062112,1798892171,0,29.1508,29.2251,29.2993
8367062112,8367062111,0,11.048,11.0762,11.1043
8367062113,1798892165,0,30.5737,30.6516,30.7295
8367062113,8367062114,0,8.857,8.8795,8.9021
8367062114,1798892164,0,30.3538,30.4312,30.5085
8367062114,8367062113,0,8.857,8.8795,8.9021
8367068586,8367068587,0,11.355,13.4079,15.4608
8367068586,305275888,0,187.9734,221.9584,255.9435
8367068587,8367068586,0,11.355,13.4079,15.4608
8367068587,331418683,0,383.4854,493.0664,602.6474
8367132127,8367132128,0,55.9676,57.0595,58.1515
8367132128,667287787,0,27.197,27.7276,28.2582
8367132128,982252557,0,8.7859,8.9573,9.1287
8367132128,8367132127,0,55.9676,57.0595,58.1515
8367186686,3311110437,0,35.6328,63.8392,92.0456
8367186686,8367186687,0,6.7922,12.1689,17.5455
8367186687,8348149756,0,32.6686,58.5286,84.3885
8367186687,8367186686,0,6.7922,12.1689,17.5455
8370154747,1107786234,0,7.0634,8.3796,9.6958
8370154747,30669702,0,44.8529,50.5323,56.2117
8370195684,670007685,0,41.3757,48.8563,56.3368
8370195684,3552697360,0,41.7293,49.2738,56.8183
8370195687,2265765250,0,24.4839,24.4839,24.4839
8370195687,8370195688,0,112.0811,112.0811,112.0811
8370195688,3549072330,0,50.4116,59.5259,68.6402
8370195688,3538725998,0,11.1841,13.2062,15.2282
8370195688,8370195687,0,112.0811,112.0811,112.0811
8370195689,2258478275,0,59.838,70.6566,81.4751
8370388554,3537271729,0,94.032,123.4176,152.8032
8370976121,4393646576,0,57.9836,68.4669,78.9501
8370976121,387262482,0,162.6652,169.0126,175.3599
8370976121,8370976122,0,123.4457,145.7643,168.0829
8370976122,8370976121,0,123.4457,145.7643,168.0829
8370976139,6148137827,0,129.6959,158.7261,187.7562
8370976139,3545810442,0,157.2714,164.0396,170.8079
8370976140,3540464419,0,114.2799,139.1707,164.0615
8370976141,2265791899,0,339.2687,413.1634,487.058
8371497686,1793813798,0,8.6963,8.6974,8.6984
8371497686,5856980360,0,26.4564,26.4595,26.4626
8371497686,6143854025,0,36.5859,36.5902,36.5945
8373777370,305068181,0,26.9892,31.9243,36.8593
8374324339,8374324341,0,127.7277,164.3887,201.0497
8374723141,1932933921,0,105.3129,146.2762,187.2395
8374723141,8374723153,0,12.5851,15.205,17.8249
8374723142,268900803,0,62.8684,75.9558,89.0432
8374723142,7982720959,0,7.7473,9.3601,10.9729
8374723153,7989296484,0,53.6151,64.7763,75.9374
8374723153,3309144761,0,12.4747,15.0716,17.6684
8375719149,503465449,0,7.3682,7.5273,7.6864
8375719149,503443517,0,99.9988,99.9988,99.9988
8375719149,503465459,0,93.3049,95.3197,97.3344
8376318217,503464842,0,60.1345,60.1345,60.1345
8376550889,8205087277,0,27.5241,28.0314,28.5387
8376550889,8376550890,0,9.9341,10.1172,10.3003
8376550890,8376550889,0,9.9341,10.1172,10.3003
8376550890,6294297580,0,98.7719,99.0326,99.2933
8377029357,3292767645,0,15.661,18.7088,21.7566
8377029403,8377029404,0,53.3472,53.7039,54.0607
8377029404,8377029403,0,53.3472,53.7039,54.0607
8377029404,683282435,0,48.6946,48.6946,48.6946
8377029405,8377029406,0,217.2077,256.4864,295.765
8377029406,8377029405,0,217.2077,256.4864,295.765
8377029406,4358853166,0,45.7842,45.7859,45.7877
8377042764,503464475,0,72.8416,80.5615,88.2813
8377042777,8377042778,0,84.8582,100.7281,116.598
8377042778,3292767605,0,16.3963,19.4626,22.529
8377042778,3292767598,0,47.6099,56.5138,65.4176
8377042778,8377042777,0,84.8582,100.7281,116.598
8377042779,8377042780,0,62.2709,79.361,96.4511
8377042780,6381108336,0,25.541,32.8656,40.1902
8377042780,3292767605,0,6.9835,8.2896,9.5956
8377042780,8377042779,0,62.2709,79.361,96.4511
8377042791,8377042792,0,89.5638,91.646,93.7283
8377042792,3292767429,0,63.942,65.1713,66.4007
8377042792,3292767430,0,32.4179,33.8756,35.3334
8377042792,8377042791,0,89.5638,91.646,93.7283
8377042793,8377042797,0,71.9584,85.7052,99.4521
8377042797,3292767514,0,107.0457,127.4956,147.9454
8377042797,3292767430,0,178.8396,216.889,254.9385
8377042797,8377042793,0,71.9584,85.7052,99.4521
8377063637,3292767600,0,43.9855,51.9379,59.8904
8377456767,6148138081,0,104.8306,123.9449,143.0592
8377456769,8377456770,0,88.8429,88.8429,88.8429
8377456770,3460375747,0,11.1686,11.1686,11.1686
8377456770,6148631903,0,34.9193,34.9193,34.9193
8377456770,8377456769,0,88.8429,88.8429,88.8429
8377456771,6148631903,0,112.1866,112.1866,112.1866
8377463580,3548832458,0,102.3325,115.8106,129.2887
8377463581,3545831054,0,54.1812,66.3087,78.4362
8377486924,670011690,0,45.3102,45.3102,45.3102
8377486924,670011722,0,25.9724,25.9724,25.9724
8377488042,6191003913,0,6.4345,7.5978,8.7612
8377488042,6191004300,0,64.5158,76.18,87.8443
8377488042,8377488043,0,47.3982,55.9676,64.5371
8377488043,8377488042,0,47.3982,55.9676,64.5371
8377488044,6191004294,0,48.1038,56.8319,65.5601
8377488044,6191003913,0,23.1824,27.3737,31.565
8377488044,8377488045,0,50.8367,60.0608,69.2848
8377488045,8377488044,0,50.8367,60.0608,69.2848
8377488050,8377488051,0,69.8208,69.8234,69.826
8377488051,6353144018,0,51.6178,51.6198,51.6217
8377488051,5637183632,0,73.3398,73.3425,73.3453
8377488051,8377488050,0,69.8208,69.8234,69.826
8377577171,2265765304,0,46.4602,54.8808,63.3014
8377577171,8377577172,0,85.9753,101.5194,117.0635
8377577171,2265787050,0,16.1507,19.0779,22.0051
8377577172,8377577171,0,85.9753,101.5194,117.0635
8377577175,3545809867,0,8.6054,8.6054,8.6054
8377577175,6148421478,0,86.0429,86.0429,86.0429
8377577175,3548832431,0,23.1194,23.1194,23.1194
8377637090,5737306325,0,126.0793,148.874,171.6688
8377637093,8377637095,0,59.4101,70.1535,80.8969
8377637095,5637102684,0,28.8552,34.0732,39.2912
8377637095,5637102667,0,104.3034,123.1651,142.0268
8377637095,8377637093,0,59.4101,70.1535,80.8969
8377637096,8377637097,0,40.1279,47.3844,54.6409
8377637097,4534626679,0,20.9694,24.7614,28.5534
8377637097,8377637096,0,40.1279,47.3844,54.6409
8377637097,4534626681,0,46.3219,54.6984,63.075
8377637100,5467932321,0,44.1177,52.094,60.0704
8377637100,8377637101,0,47.9347,56.6011,65.2675
8377637100,6148631909,0,67.5426,79.7567,91.9707
8377637101,8377637100,0,47.9347,56.6011,65.2675
8377637110,380893517,0,86.7786,97.07,107.3613
8377637110,380893515,0,77.0171,100.0752,123.1333
8377637110,8377637111,0,80.3237,89.8495,99.3753
8377637111,8377637110,0,80.3237,89.8495,99.3753
8377637112,4534639094,0,23.4603,27.7018,31.9434
8377677421,8377677422,0,47.3338,55.8916,64.4494
8377677421,6191095829,0,169.8814,200.5954,231.3094
8377677421,3539416244,0,43.4799,51.3409,59.2019
8377677422,8377677421,0,47.3338,55.8916,64.4494
8377735740,8377735741,0,15.8119,18.6706,21.5294
8377735740,2265786965,0,175.1374,175.2155,175.2937
8377735741,670004067,0,23.6835,27.9749,32.2664
8377735741,8377735740,0,15.8119,18.6706,21.5294
8378028458,7934666569,0,31.7235,39.9602,48.1969
8378028458,8378028464,0,321.0601,401.8132,482.5663
8378028458,280379636,0,460.4645,544.5349,628.6054
8378028464,280513080,0,155.3333,250.2496,345.1659
8378028464,8378028470,0,91.8825,108.7216,125.5608
8378028464,8378028458,0,321.0601,401.8132,482.5663
8378028466,8378028470,0,59.0547,69.8776,80.7005
8378028470,280506332,0,144.0096,144.3655,144.7214
8378028470,8378028464,0,91.8825,108.7216,125.5608
8378028470,8378028466,0,59.0547,69.8776,80.7005
8378028472,8378028473,0,53.9574,63.8461,73.7348
8378028473,8378028475,0,40.2724,47.6531,55.0337
8378028473,280507566,0,52.4764,62.0936,71.7109
8378028473,8378028472,0,53.9574,63.8461,73.7348
8378028474,8378028475,0,61.0614,72.2521,83.4427
8378028475,280382030,0,9.4276,11.1553,12.8831
8378028475,8378028473,0,40.2724,47.6531,55.0337
8378028475,8378028474,0,61.0614,72.2521,83.4427
8378373317,8378373318,0,55.5343,65.5747,75.6152
8378373317,280374484,0,193.7224,233.7337,273.7451
8378373318,8378373317,0,55.5343,65.5747,75.6152
8378373324,8378373325,0,58.1,68.6043,79.1086
8378373325,8378373324,0,58.1,68.6043,79.1086
8378373325,280374485,0,183.9956,217.2614,250.5272
8378373325,280377503,0,354.6324,418.7489,482.8653
8378373329,8378373330,0,91.0405,107.5322,124.0239
8378373330,8378373329,0,91.0405,107.5322,124.0239
8378373330,280514617,0,29.7909,35.1874,40.5839
8378373331,8378373332,0,92.413,92.4453,92.4776
8378373332,8378373331,0,92.413,92.4453,92.4776
8378373332,280378676,0,197.5342,197.6033,197.6724
8378373338,280512478,0,100.9853,119.6489,138.3126
8378373338,280514161,0,114.0309,134.6474,155.2638
8378373338,8378373340,0,71.6069,84.5532,97.4995
8378373340,8378373338,0,71.6069,84.5532,97.4995
8378373341,280381568,0,134.3919,134.9319,135.4719
8378373341,8378373344,0,81.0302,96.0058,110.9814
8378373344,8378373341,0,81.0302,96.0058,110.9814
8378385037,280513447,0,10.6882,12.6206,14.553
8378385037,280513454,0,71.2213,85.9966,100.7719
8378385037,8378385040,0,145.6052,175.8119,206.0186
8378385040,8378385037,0,145.6052,175.8119,206.0186
8378385068,8378385069,0,58.4438,75.1892,91.9347
8378385069,280513290,0,302.6518,357.9092,413.1665
8378385069,8765649212,0,164.0381,211.0385,258.039
8378385069,8378385068,0,58.4438,75.1892,91.9347
8378385073,8378385083,0,71.9772,92.6003,113.2233
8378385083,8765649212,0,57.2459,73.6481,90.0503
8378385083,280381568,0,118.495,131.0229,143.5507
8378385083,8378385073,0,71.9772,92.6003,113.2233
8378385083,8378385086,0,69.795,89.7928,109.7906
8378385086,8378385083,0,69.795,89.7928,109.7906
8378399379,8378399380,0,45.4987,78.2517,111.0046
8378399380,4593102750,0,210.4203,399.9378,589.4554
8378399380,8378399379,0,45.4987,78.2517,111.0046
8382617511,8382617512,0,54.4517,64.2964,74.1411
8382617512,8382617514,0,24.8115,29.2974,33.7832
8382617512,6407748289,0,76.0333,76.0333,76.0333
8382617512,8382617511,0,54.4517,64.2964,74.1411
8382617513,8382617514,0,74.6361,88.1301,101.6241
8382617514,8382617512,0,24.8115,29.2974,33.7832
8382617514,8382617513,0,74.6361,88.1301,101.6241
8382617514,280381564,0,124.354,159.8881,195.4223
8382617515,280381564,0,80.3177,94.8388,109.36
8382647214,667282238,0,7.0925,8.5394,9.9864
8382647214,8382647215,0,20.8434,25.0957,29.348
8382647215,1798892228,0,156.2978,188.1846,220.0715
8382647215,8382647214,0,20.8434,25.0957,29.348
8382647215,8344883302,0,110.2187,131.1228,152.0268
8382716999,8382717000,0,9.4971,11.2377,12.9782
8382716999,280507440,0,63.5321,75.1755,86.819
8382716999,280506332,0,174.9476,175.3799,175.8123
8382717000,8382716999,0,9.4971,11.2377,12.9782
8382744424,8382744433,0,26.6876,32.1856,37.6837
8382744433,8382744424,0,26.6876,32.1856,37.6837
8382744433,280380757,0,122.2461,126.1238,130.0016
8382744433,8382744434,0,327.3124,394.7434,462.1745
8382744434,8382744436,0,86.7842,102.4745,118.1648
8382744434,8382744433,0,327.3124,394.7434,462.1745
8382744434,280378987,0,167.2,167.2,167.2
8382744436,8382744434,0,86.7842,102.4745,118.1648
8382744440,8382744445,0,99.8157,99.8507,99.8856
8382744445,280378709,0,41.0368,41.0511,41.0655
8382744445,8382744440,0,99.8157,99.8507,99.8856
8382763498,8382763501,0,50.9021,60.1051,69.308
8382763501,6361112694,0,22.212,26.2279,30.2437
8382763501,1793799673,0,121.869,143.9026,165.9362
8382763501,8382763498,0,50.9021,60.1051,69.308
8382763502,1793799752,0,8.6427,10.2063,11.7698
8382763502,1793799737,0,17.4168,20.5678,23.7187
8382763502,8382763503,0,28.6497,33.8329,39.016
8382763503,1793799757,0,82.1006,96.9539,111.8071
8382763503,1793799711,0,40.0498,47.2955,54.5411
8382763503,8382763502,0,28.6497,33.8329,39.016
8382785312,3537271722,0,66.7423,87.5996,108.457
8382786438,6169291395,0,35.4746,35.4759,35.4772
8382786438,8382786439,0,25.8631,25.8641,25.8651
8382786438,290794722,0,34.9347,34.936,34.9373
8382786439,290794722,0,26.2349,26.2359,26.2368
8382786439,6143820740,0,465.6833,549.8949,634.1066
8382786439,8382786438,0,25.8631,25.8641,25.8651
8382786457,8382786458,0,56.6136,67.0414,77.4692
8382786458,12760074778,0,37.426,44.3196,51.2131
8382786458,8382786457,0,56.6136,67.0414,77.4692
8382786459,8382786461,0,64.4229,76.0922,87.7614
8382786461,8382786458,0,26.8866,31.8389,36.7912
8382786461,8382786459,0,64.4229,76.0922,87.7614
8382786462,280514157,0,13.8238,14.2731,14.7225
8382786462,7956422318,0,89.96,92.8841,95.8081
8382786462,8382786463,0,85.094,87.8599,90.6258
8382786463,8382786462,0,85.094,87.8599,90.6258
8382786466,280513080,0,78.2881,126.1259,173.9638
8382790466,6152197233,0,21.2731,27.4697,33.6663
8382790466,8382929688,0,4.8559,6.2704,7.6849
8382790466,2295345322,0,151.9554,196.2183,240.4813
8382869545,667282215,0,25.4813,28.988,32.4947
8382869545,8382869547,0,19.5752,22.2691,24.9631
8382869547,6099314554,0,214.9151,237.503,260.091
8382929688,8382790466,0,4.8559,6.2704,7.6849
8382929689,2295345322,0,12.5478,16.1329,19.7179
8383068794,280506332,0,6.0865,6.1015,6.1166
8383207543,280374547,0,21.038,21.5796,22.1211
8383589592,8360048016,0,7.5163,7.5856,7.6549
8383589593,8360048013,0,6.3093,6.3674,6.4256
8383589594,8360048010,0,8.7554,10.3622,11.9689
8383620639,8348882945,0,293.1125,293.1125,293.1125
8384646909,2261315302,0,19.282,22.9133,26.5445
8384646909,2261315244,0,4.7075,5.594,6.4805
8384646909,4358821282,0,108.6605,129.1237,149.5869
8384754247,8384754248,0,35.9723,36.2157,36.4591
8384754248,506249657,0,33.4814,33.708,33.9346
8384754248,681330174,0,47.3272,47.6475,47.9677
8384754248,8384754247,0,35.9723,36.2157,36.4591
8384754253,8384754254,0,69.4708,69.4708,69.4708
8384754254,8384754253,0,69.4708,69.4708,69.4708
8384754254,6103642139,0,75.6208,75.6208,75.6208
8384939332,8384939333,0,61.9559,69.1393,76.3226
8384939333,503465197,0,37.1173,41.4207,45.7242
8384939333,6164298980,0,36.0209,40.1973,44.3736
8384939333,8384939332,0,61.9559,69.1393,76.3226
8384939334,8384939335,0,27.7105,27.8918,28.073
8384939335,11962425015,0,18.763,18.8857,19.0084
8384939335,474201364,0,50.4392,54.1994,57.9596
8384939335,8384939334,0,27.7105,27.8918,28.073
8384939336,8384939337,0,47.575,69.2164,90.8579
8384939337,503474095,0,37.6539,54.7823,71.9108
8384939337,503474162,0,61.5032,89.4805,117.4578
8384939337,8384939336,0,47.575,69.2164,90.8579
8384939341,8384939342,0,59.531,59.5426,59.5542
8384939342,503466202,0,50.5348,50.5446,50.5545
8384939342,6152109082,0,21.2917,21.2958,21.3
8384939342,8384939341,0,59.531,59.5426,59.5542
8385005589,8385005590,0,25.0341,27.6873,30.3405
8385005590,681324566,0,33.741,37.3169,40.8929
8385005590,503464463,0,64.7992,83.3823,101.9653
8385005590,8385005589,0,25.0341,27.6873,30.3405
8385005593,503464720,0,28.7098,33.9004,39.091
8385005593,681330313,0,81.4573,96.1846,110.9118
8385005593,8334113921,0,84.5619,99.8504,115.1389
8385005595,8385005596,0,34.6287,41.272,47.9154
8385005596,503474077,0,51.3512,61.2027,71.0543
8385005596,503465245,0,50.3487,50.9051,51.4614
8385005596,8385005595,0,34.6287,41.272,47.9154
8385254896,4358871232,0,116.4161,137.4775,158.5389
8385402458,505196070,0,8.3629,9.8752,11.3875
8385402458,505196076,0,40.6745,48.0298,55.3852
8385402458,503444076,0,123.7418,146.1186,168.4954
8385456615,505196289,0,9.5409,11.2906,13.0403
8385456615,505196287,0,169.6782,200.5087,231.3392
8385456615,8385456616,0,50.1651,59.3648,68.5646
8385456616,6338333719,0,8.4379,9.9853,11.5327
8385456616,505196284,0,172.0544,203.3167,234.579
8385456616,8385456615,0,50.1651,59.3648,68.5646
8385470625,505196051,0,208.347,246.0154,283.6839
8385470625,505196028,0,10.3073,12.1708,14.0343
8385470625,8394729680,0,29.7357,35.1118,40.4879
8385470626,505196055,0,207.1749,244.6315,282.0881
8385470626,505196052,0,6.3778,6.3778,6.3778
8385470626,505196028,0,31.1901,36.8292,42.4683
8385470627,505196105,0,200.1245,236.3064,272.4883
8385470627,505196133,0,34.4995,34.4995,34.4995
8385470627,505196131,0,4.1546,4.1546,4.1546
8385470628,505196139,0,26.2042,26.2042,26.2042
8385470628,505196133,0,5.9548,5.9548,5.9548
8385470628,505196103,0,200.464,200.464,200.464
8385568734,505196299,0,36.5002,46.4186,56.337
8385568734,505196296,0,3.9949,4.7183,5.4418
8385568734,1794463603,0,64.0812,81.4944,98.9076
8386080136,4638829480,0,16.1354,16.1472,16.1591
8386080136,2263294165,0,3.1547,3.157,3.1594
8386080136,665268154,0,84.9944,85.0569,85.1193
8386080137,8326936682,0,3.7297,4.5302,5.3306
8386080137,8386080138,0,8.4928,10.3154,12.1381
8386080138,4592979976,0,31.0382,37.6995,44.3608
8386080138,8386080137,0,8.4928,10.3154,12.1381
8386160360,1798892374,0,53.0783,58.6458,64.2132
8386160360,1798892383,0,4.9549,5.4747,5.9944
8386160360,1798892406,0,172.2343,190.3001,208.366
8387742900,1532965771,0,168.8281,187.6968,206.5656
8387742900,1532965696,0,20.5238,20.6573,20.7908
8387742900,1532965714,0,52.7303,53.0733,53.4162
8387742900,8847621176,0,22.5662,25.0945,27.6229
8388010188,8208867186,0,153.0781,158.0558,163.0335
8388010188,8219467716,0,140.2435,144.8039,149.3642
8388154625,271047492,0,109.975,141.9333,173.8916
8388372342,506248860,0,34.2916,34.2916,34.2916
8388372342,506248735,0,368.0887,434.638,501.1874
8390959386,8390959387,0,53.9554,63.713,73.4707
8390959387,366177582,0,97.4378,97.4426,97.4475
8390959387,8390959386,0,53.9554,63.713,73.4707
8390959387,385639131,0,58.3536,68.9066,79.4596
8391114292,8391114293,0,43.1761,56.5708,69.9655
8391114293,8391114292,0,43.1761,56.5708,69.9655
8391114293,8140744478,0,68.7804,90.1184,111.4563
8391114293,8140744485,0,29.8869,39.1587,48.4306
8391134559,506390194,0,18.5616,21.9175,25.2733
8391134559,506390198,0,32.1571,37.971,43.7849
8391134559,3696194567,0,65.3034,77.11,88.9167
8391233482,1417791988,0,162.3139,208.943,255.5722
8391233482,387152657,0,15.9404,20.5416,25.1428
8391233482,8391233490,0,92.0148,118.5748,145.1348
8391233490,1417791998,0,120.5204,133.5189,146.5174
8391233490,387152648,0,11.7435,15.1332,18.523
8391233490,1417792001,0,144.4105,159.9855,175.5606
8391233490,8391233482,0,92.0148,118.5748,145.1348
8391911545,506390081,0,38.7123,38.7123,38.7123
8391911545,8298986161,0,8.3627,8.3627,8.3627
8391911545,8298986162,0,7.7455,7.7455,7.7455
8392162766,2894081089,0,4.3499,5.6002,6.8506
8392162766,2894081090,0,35.555,45.9837,56.4125
8392162766,2265828870,0,71.4861,92.0345,112.5829
8392271786,2109288943,0,8.5255,10.0669,11.6083
8392271786,2109288944,0,100.4321,100.4321,100.4321
8392271786,2109288940,0,23.4701,27.7135,31.9568
8392279322,8392279323,0,53.3375,62.9808,72.624
8392279323,8338445384,0,55.3195,65.3211,75.3227
8392279323,8392279322,0,53.3375,62.9808,72.624
8392318114,268679232,0,93.6552,107.7251,121.7949
8392318114,275729996,0,83.4561,101.3671,119.278
8394617678,505196000,0,76.2943,76.2943,76.2943
8394729658,8394729659,0,32.7329,32.7329,32.7329
8394729659,6410515060,0,20.9804,20.9804,20.9804
8394729659,8394729658,0,32.7329,32.7329,32.7329
8394729659,6410515058,0,55.4528,65.4785,75.5042
8394729679,8394729680,0,8.9993,10.6263,12.2534
8394729679,505196021,0,27.5768,32.5626,37.5484
8394729679,505196049,0,207.251,255.0858,302.9206
8394729680,8385470625,0,29.7357,35.1118,40.4879
8394729680,8394729679,0,8.9993,10.6263,12.2534
8394729680,505196092,0,200.9112,237.2353,273.5594
8394793441,885837546,0,108.3963,190.8804,273.3645
8394793445,885837436,0,25.2397,44.4458,63.6519
8394793445,8394793441,0,29.0976,51.2393,73.3811
8394816383,474195768,0,13.1186,15.4904,17.8622
8394816383,8253632387,0,35.4521,41.8618,48.2714
8394816383,505196036,0,49.5991,61.0468,72.4946
8395008888,6338333724,0,9.5543,9.5543,9.5543
8395008888,505196247,0,8.6626,8.6626,8.6626
8395008888,505196776,0,16.5846,16.5846,16.5846
8395344550,6135315728,0,64.409,76.054,87.6989
8395399749,505196001,0,80.1471,94.6375,109.1278
8395424506,500123004,0,205.5365,205.5365,205.5365
8395424506,500888232,0,39.0188,50.3082,61.5976
8395424506,500888231,0,5.7541,7.419,9.0839
8395424507,500888228,0,9.492,12.2384,14.9847
8395424507,500888232,0,42.9731,55.4066,67.8401
8395424507,6338333695,0,169.9516,188.3974,206.8432
8397788793,30385387,0,19.2145,21.7581,24.3018
8397788793,8190543262,0,59.0025,65.6764,72.3503
8397904327,4523950578,0,87.9451,105.2532,122.5614
8397904327,8397989229,0,132.0883,148.9661,165.8438
8397924240,6378994577,0,21.9112,25.8753,29.8394
8397924240,6159764731,0,101.0033,120.2201,139.4368
8397924240,6378994576,0,23.779,28.0809,32.3829
8397924241,6378994577,0,20.0448,23.6712,27.2976
8397924241,474196010,0,27.695,32.7054,37.7158
8397924241,1794443859,0,74.7651,88.2912,101.8173
8397924271,1794443886,0,16.5873,16.7429,16.8985
8397924271,1794443911,0,149.6983,149.6983,149.6983
8397924271,6138090215,0,39.0334,39.3996,39.7657
8397961351,268840696,0,48.8861,49.027,49.1679
8397961351,268623456,0,252.6721,432.9401,613.2082
8397981482,1794443947,0,39.2248,46.3165,53.4082
8397981482,474413341,0,7.4957,8.8509,10.2061
8397981482,1794443905,0,102.9794,102.9794,102.9794
8397981511,6378994578,0,56.0888,66.2294,76.3701
8397981511,474413350,0,7.8707,7.8707,7.8707
8397981511,474413335,0,20.3115,20.3115,20.3115
8397989229,856460896,0,96.0258,111.5214,127.017
8397989229,4523950578,0,163.93,185.5634,207.1968
8397989229,274840677,0,148.7572,165.7898,182.8224
8397999717,8397999718,0,33.7456,39.8467,45.9478
8397999718,6378994578,0,45.2368,53.4155,61.5941
8397999718,8397999717,0,33.7456,39.8467,45.9478
8397999718,474413341,0,87.1881,102.9515,118.7148
8398217531,8398217533,0,14.2273,16.8013,19.3752
8398217531,474196104,0,50.5831,59.7284,68.8737
